COMMAND  PID    USER   FD   TYPE             DEVICE    SIZE/OFF    NODE NAME
java    8870 jenkins  mem    REG              202,1        2322  272989 /var/cache/jenkins/war/WEB-INF/lib/symbol-annotation-1.1.jar
java    8870 jenkins  mem    REG              202,1      679401  273059 /var/cache/jenkins/war/WEB-INF/lib/jnr-ffi-2.1.4.jar
java    8870 jenkins  mem    REG              202,1       28207  272143 /var/cache/jenkins/war/WEB-INF/lib/sezpoz-1.12.jar
java    8870 jenkins  mem    REG              202,1       16185  273084 /var/cache/jenkins/war/WEB-INF/lib/annotation-indexer-1.11.jar
java    8870 jenkins  mem    REG              202,1       41717  272997 /var/cache/jenkins/war/WEB-INF/lib/asm-commons-5.0.3.jar
java    8870 jenkins  mem    REG              202,1       29257  273035 /var/cache/jenkins/war/WEB-INF/lib/slf4j-api-1.7.7.jar
java    8870 jenkins  mem    REG              202,1     1291498  272996 /var/cache/jenkins/war/WEB-INF/lib/jfreechart-1.0.9.jar
java    8870 jenkins  mem    REG              202,1       37693  272970 /var/cache/jenkins/war/WEB-INF/lib/bytecode-compatibility-transformer-1.8.jar
java    8870 jenkins  mem    REG              202,1        7901  273018 /var/cache/jenkins/war/WEB-INF/lib/slf4j-jdk14-1.7.7.jar
java    8870 jenkins  mem    REG              202,1     1649781  272967 /var/cache/jenkins/war/WEB-INF/lib/guava-11.0.1.jar
java    8870 jenkins  mem    REG              202,1      385815  271825 /var/cache/jenkins/war/WEB-INF/lib/j-interop-2.0.6-kohsuke-1.jar
java    8870 jenkins  mem    REG              202,1       76685  271735 /var/cache/jenkins/war/WEB-INF/lib/commons-discovery-0.4.jar
java    8870 jenkins  mem    REG              202,1       66688  273023 /var/cache/jenkins/war/WEB-INF/lib/txw2-20110809.jar
java    8870 jenkins  mem    REG              202,1       87255  272199 /var/cache/jenkins/war/WEB-INF/lib/stapler-jelly-1.250.jar
java    8870 jenkins  mem    REG              202,1        7946  273073 /var/cache/jenkins/war/WEB-INF/lib/trilead-putty-extension-1.2.jar
java    8870 jenkins  mem    REG              202,1        3161  271799 /var/cache/jenkins/war/WEB-INF/lib/bridge-method-annotation-1.13.jar
java    8870 jenkins  mem    REG              202,1      238637  272990 /var/cache/jenkins/war/WEB-INF/lib/jaxen-1.1-beta-11.jar
java    8870 jenkins  mem    REG              202,1       17547  272991 /var/cache/jenkins/war/WEB-INF/lib/tiger-types-2.2.jar
java    8870 jenkins  mem    REG              202,1       87193  272152 /var/cache/jenkins/war/WEB-INF/lib/args4j-2.0.31.jar
java    8870 jenkins  mem    REG              202,1       68772  271769 /var/cache/jenkins/war/WEB-INF/lib/commons-fileupload-1.3.1-jenkins-1.jar
java    8870 jenkins  mem    REG              202,1        7160  272170 /var/cache/jenkins/war/WEB-INF/lib/localizer-1.24.jar
java    8870 jenkins  mem    REG              202,1        2497  273053 /var/cache/jenkins/war/WEB-INF/lib/javax.inject-1.jar
java    8870 jenkins  mem    REG              202,1      170642  271823 /var/cache/jenkins/war/WEB-INF/lib/commons-jelly-1.1-jenkins-20120928.jar
java    8870 jenkins  mem    REG              202,1       22479  273051 /var/cache/jenkins/war/WEB-INF/lib/commons-jelly-tags-fmt-1.0.jar
java    8870 jenkins  mem    REG              202,1      210775  273065 /var/cache/jenkins/war/WEB-INF/lib/jquery-detached-1.2.1-core-assets.jar
java    8870 jenkins  mem    REG              202,1       91455  271835 /var/cache/jenkins/war/WEB-INF/lib/jna-posix-1.0.3-jenkins-1.jar
java    8870 jenkins  mem    REG              202,1       95425  273057 /var/cache/jenkins/war/WEB-INF/lib/spring-dao-1.2.9.jar
java    8870 jenkins  mem    REG              202,1       17292  272993 /var/cache/jenkins/war/WEB-INF/lib/memory-monitor-1.9.jar
java    8870 jenkins  mem    REG              202,1      476894  273064 /var/cache/jenkins/war/WEB-INF/lib/spring-context-2.5.6.SEC03.jar
java    8870 jenkins  mem    REG              202,1       11397  272983 /var/cache/jenkins/war/WEB-INF/lib/version-number-1.4.jar
java    8870 jenkins  mem    REG              202,1      254359  273047 /var/cache/jenkins/war/WEB-INF/lib/dom4j-1.6.1-jenkins-4.jar
java    8870 jenkins  mem    REG              202,1       19673  271798 /var/cache/jenkins/war/WEB-INF/lib/akuma-1.10.jar
java    8870 jenkins  mem    REG              202,1       19925  273027 /var/cache/jenkins/war/WEB-INF/lib/libpam4j-1.8.jar
java    8870 jenkins  mem    REG              202,1      275643  273098 /var/cache/jenkins/war/WEB-INF/lib/stapler-adjunct-codemirror-1.3.jar
java    8870 jenkins  mem    REG              202,1     1941731  273033 /var/cache/jenkins/war/WEB-INF/lib/ant-1.8.4.jar
java    8870 jenkins  mem    REG              202,1      123170  273100 /var/cache/jenkins/war/WEB-INF/lib/jtidy-4aug2000r7-dev-hudson-1.jar
java    8870 jenkins  mem    REG              202,1       71732  271789 /var/cache/jenkins/war/WEB-INF/lib/cli-2.66.jar
java    8870 jenkins  mem    REG              202,1       62170  272968 /var/cache/jenkins/war/WEB-INF/lib/eddsa-0.2.0.jar
java    8870 jenkins  mem    REG              202,1      140940  272168 /var/cache/jenkins/war/WEB-INF/lib/commons-jexl-1.1-jenkins-20111212.jar
java    8870 jenkins  mem    REG              202,1       17567  272964 /var/cache/jenkins/war/WEB-INF/lib/icon-set-1.0.5.jar
java    8870 jenkins  mem    REG              202,1        4467  273092 /var/cache/jenkins/war/WEB-INF/lib/aopalliance-1.0.jar
java    8870 jenkins  mem    REG              202,1     1137285  272167 /var/cache/jenkins/war/WEB-INF/lib/jna-4.2.1.jar
java    8870 jenkins  mem    REG              202,1       29036  273026 /var/cache/jenkins/war/WEB-INF/lib/asm-tree-5.0.3.jar
java    8870 jenkins  mem    REG              202,1      409475  272166 /var/cache/jenkins/war/WEB-INF/lib/commons-compress-1.10.jar
java    8870 jenkins  mem    REG              202,1      533110  272977 /var/cache/jenkins/war/WEB-INF/lib/xstream-1.4.7-jenkins-1.jar
java    8870 jenkins  mem    REG              202,1       65261  273096 /var/cache/jenkins/war/WEB-INF/lib/oro-2.0.8.jar
java    8870 jenkins  mem    REG              202,1       65887  272162 /var/cache/jenkins/war/WEB-INF/lib/handlebars-1.1.1-core-assets.jar
java    8870 jenkins  mem    REG              202,1       67845  272965 /var/cache/jenkins/war/WEB-INF/lib/libzfs-0.8.jar
java    8870 jenkins  mem    REG              202,1      320838  273049 /var/cache/jenkins/war/WEB-INF/lib/trilead-ssh2-build-217-jenkins-11.jar
java    8870 jenkins  mem    REG              202,1       26366  272160 /var/cache/jenkins/war/WEB-INF/lib/javax.annotation-api-1.2.jar
java    8870 jenkins  mem    REG              202,1      185140  273060 /var/cache/jenkins/war/WEB-INF/lib/commons-io-2.4.jar
java    8870 jenkins  mem    REG              202,1        4810  272979 /var/cache/jenkins/war/WEB-INF/lib/crypto-util-1.1.jar
java    8870 jenkins  mem    REG              202,1     7031748  272980 /var/cache/jenkins/war/WEB-INF/lib/groovy-all-2.4.11.jar
java    8870 jenkins  mem    REG              202,1      115857  157115 /usr/lib/jvm/jdk1.8.0_91/jre/lib/amd64/libnet.so
java    8870 jenkins  mem    REG              202,1       93112  157118 /usr/lib/jvm/jdk1.8.0_91/jre/lib/amd64/libnio.so
java    8870 jenkins  mem    REG              202,1       50289  157123 /usr/lib/jvm/jdk1.8.0_91/jre/lib/amd64/libmanagement.so
java    8870 jenkins  mem    REG              202,1     1607664    1577 /usr/lib/locale/locale-archive
java    8870 jenkins  mem    REG              202,1       53231  272995 /var/cache/jenkins/war/WEB-INF/lib/asm-5.0.3.jar
java    8870 jenkins  mem    REG              202,1       22732  272196 /var/cache/jenkins/war/WEB-INF/lib/commons-jelly-tags-define-1.0.1-hudson-20071021.jar
java    8870 jenkins  mem    REG              202,1       37430  272161 /var/cache/jenkins/war/WEB-INF/lib/commons-jelly-tags-xml-1.1.jar
java    8870 jenkins  mem    REG              202,1      791279  273052 /var/cache/jenkins/war/WEB-INF/lib/self-signed-cert-generator-1.0.0.jar
java    8870 jenkins  mem    REG              202,1       33345  272165 /var/cache/jenkins/war/WEB-INF/lib/stapler-groovy-1.250.jar
java    8870 jenkins  mem    REG              202,1      156309  272171 /var/cache/jenkins/war/WEB-INF/lib/bootstrap-1.3.2-core-assets.jar
java    8870 jenkins  mem    REG              202,1       16923  272988 /var/cache/jenkins/war/WEB-INF/lib/jstl-1.1.0.jar
java    8870 jenkins  mem    REG              202,1      494924  271767 /var/cache/jenkins/war/WEB-INF/lib/mail-1.4.4.jar
java    8870 jenkins  mem    REG              202,1       21216  272978 /var/cache/jenkins/war/WEB-INF/lib/instance-identity-2.1.jar
java    8870 jenkins  mem    REG              202,1       70869  272140 /var/cache/jenkins/war/WEB-INF/lib/activation-1.1.1-hudson-1.jar
java    8870 jenkins  mem    REG              202,1      285605  272976 /var/cache/jenkins/war/WEB-INF/lib/spring-core-2.5.6.SEC03.jar
java    8870 jenkins  mem    REG              202,1     1854979     306 /tmp/winstone1351150702409286134.jar
java    8870 jenkins  mem    REG              202,1       12217  272994 /var/cache/jenkins/war/WEB-INF/lib/ssh-cli-auth-1.4.jar
java    8870 jenkins  mem    REG              202,1       22663  272982 /var/cache/jenkins/war/WEB-INF/lib/launchd-slave-installer-1.2.jar
java    8870 jenkins  mem    REG              202,1       20443  271803 /var/cache/jenkins/war/WEB-INF/lib/asm-analysis-5.0.3.jar
java    8870 jenkins  mem    REG              202,1      403000  273030 /var/cache/jenkins/war/WEB-INF/lib/stapler-1.250.jar
java    8870 jenkins  mem    REG              202,1       16519  272157 /var/cache/jenkins/war/WEB-INF/lib/jcl-over-slf4j-1.7.7.jar
java    8870 jenkins  mem    REG              202,1       33015  272202 /var/cache/jenkins/war/WEB-INF/lib/jsr305-1.3.9.jar
java    8870 jenkins  mem    REG              202,1      141207  272145 /var/cache/jenkins/war/WEB-INF/lib/json-lib-2.4-jenkins-2.jar
java    8870 jenkins  mem    REG              202,1      171746  272969 /var/cache/jenkins/war/WEB-INF/lib/windows-slave-installer-1.9.jar
java    8870 jenkins  mem    REG              202,1      305001  273094 /var/cache/jenkins/war/WEB-INF/lib/commons-httpclient-3.1.jar
java    8870 jenkins  mem    REG              202,1      398132  272974 /var/cache/jenkins/war/WEB-INF/lib/jcifs-1.3.17-kohsuke-1.jar
java    8870 jenkins  mem    REG              202,1        6426  272156 /var/cache/jenkins/war/WEB-INF/lib/stapler-jrebel-1.250.jar
java    8870 jenkins  mem    REG              202,1      194726  273031 /var/cache/jenkins/war/WEB-INF/lib/spring-web-2.5.6.SEC03.jar
java    8870 jenkins  mem    REG              202,1       26636  271734 /var/cache/jenkins/war/WEB-INF/lib/slave-installer-1.5.jar
java    8870 jenkins  mem    REG              202,1      120069  273075 /var/cache/jenkins/war/WEB-INF/lib/xpp3-1.1.4c.jar
java    8870 jenkins  mem    REG              202,1      635219  271826 /var/cache/jenkins/war/WEB-INF/lib/jffi-1.2.15-native.jar
java    8870 jenkins  mem    REG              202,1      309245  273032 /var/cache/jenkins/war/WEB-INF/lib/jcommon-1.0.12.jar
java    8870 jenkins  mem    REG              202,1    18199063  154163 /usr/lib/jvm/jdk1.8.0_91/lib/tools.jar
java    8870 jenkins  mem    REG              202,1     1178848  156972 /usr/lib/jvm/jdk1.8.0_91/jre/lib/ext/localedata.jar
java    8870 jenkins  mem    REG              202,1    66024286  156909 /usr/lib/jvm/jdk1.8.0_91/jre/lib/rt.jar
java    8870 jenkins  mem    REG              202,1      124327  157111 /usr/lib/jvm/jdk1.8.0_91/jre/lib/amd64/libzip.so
java    8870 jenkins  DEL    REG              202,1              397542 /lib/x86_64-linux-gnu/libnss_files-2.19.so
java    8870 jenkins  DEL    REG              202,1              397512 /lib/x86_64-linux-gnu/libnss_nis-2.19.so
java    8870 jenkins  DEL    REG              202,1              397530 /lib/x86_64-linux-gnu/libnsl-2.19.so
java    8870 jenkins  DEL    REG              202,1              397526 /lib/x86_64-linux-gnu/libnss_compat-2.19.so
java    8870 jenkins  mem    REG              202,1      225499  157106 /usr/lib/jvm/jdk1.8.0_91/jre/lib/amd64/libjava.so
java    8870 jenkins  mem    REG              202,1       66472  157110 /usr/lib/jvm/jdk1.8.0_91/jre/lib/amd64/libverify.so
java    8870 jenkins  DEL    REG              202,1              397503 /lib/x86_64-linux-gnu/librt-2.19.so
java    8870 jenkins  DEL    REG              202,1              397532 /lib/x86_64-linux-gnu/libm-2.19.so
java    8870 jenkins  mem    REG              202,1    16925812  157089 /usr/lib/jvm/jdk1.8.0_91/jre/lib/amd64/server/libjvm.so
java    8870 jenkins  DEL    REG              202,1              397524 /lib/x86_64-linux-gnu/libc-2.19.so
java    8870 jenkins  DEL    REG              202,1              397544 /lib/x86_64-linux-gnu/libdl-2.19.so
java    8870 jenkins  mem    REG              202,1      102990  156724 /usr/lib/jvm/jdk1.8.0_91/lib/amd64/jli/libjli.so
java    8870 jenkins  DEL    REG              202,1              397546 /lib/x86_64-linux-gnu/libpthread-2.19.so
java    8870 jenkins  DEL    REG              202,1              397540 /lib/x86_64-linux-gnu/ld-2.19.so
java    8870 jenkins  mem    REG              202,1       19162  273043 /var/cache/jenkins/war/WEB-INF/lib/stapler-adjunct-zeroclipboard-1.3.5-1.jar
java    8870 jenkins  mem    REG              202,1        4414  272153 /var/cache/jenkins/war/WEB-INF/lib/robust-http-client-1.2.jar
java    8870 jenkins  mem    REG              202,1       23346  273039 /var/cache/jenkins/war/WEB-INF/lib/stax-api-1.0-2.jar
java    8870 jenkins  mem    REG              202,1     3860522  156965 /usr/lib/jvm/jdk1.8.0_91/jre/lib/ext/cldrdata.jar
java    8870 jenkins  mem    REG              202,1      114950  157131 /usr/lib/jvm/jdk1.8.0_91/jre/lib/jce.jar
java    8870 jenkins  mem    REG              202,1    71614506  135667 /usr/share/jenkins/jenkins.war.2.66
java    8870 jenkins  mem    REG              202,1       32768     208 /tmp/hsperfdata_jenkins/8870
java    8870 jenkins  mem    REG              202,1        5298  273077 /var/cache/jenkins/war/WEB-INF/lib/embedded_su4j-1.1.jar
java    8870 jenkins  mem    REG              202,1      633834  156961 /usr/lib/jvm/jdk1.8.0_91/jre/lib/jsse.jar
java    8870 jenkins    0r  FIFO                0,8         0t0  530900 pipe
java    8870 jenkins    1w  FIFO                0,8         0t0  530901 pipe
java    8870 jenkins    2w  FIFO                0,8         0t0  530902 pipe
java    8870 jenkins    3u   REG               0,16           5  530899 /run/jenkins/jenkins.pid
java    8870 jenkins    4w   REG              252,0 18838351083  264877 /data/jenkins/logs/jenkins.log
java    8870 jenkins    5w   REG              252,0 18838351083  264877 /data/jenkins/logs/jenkins.log
java    8870 jenkins    6r   REG              202,1    66024286  156909 /usr/lib/jvm/jdk1.8.0_91/jre/lib/rt.jar
java    8870 jenkins    7r   REG              202,1    71614506  135667 /usr/share/jenkins/jenkins.war.2.66
java    8870 jenkins    8r   REG              202,1      633834  156961 /usr/lib/jvm/jdk1.8.0_91/jre/lib/jsse.jar
java    8870 jenkins    9r   CHR                1,8         0t0    1033 /dev/random
java    8870 jenkins   10r   CHR                1,9         0t0    1034 /dev/urandom
java    8870 jenkins   11r   CHR                1,8         0t0    1033 /dev/random
java    8870 jenkins   12r   CHR                1,8         0t0    1033 /dev/random
java    8870 jenkins   13r   CHR                1,9         0t0    1034 /dev/urandom
java    8870 jenkins   14r   CHR                1,9         0t0    1034 /dev/urandom
java    8870 jenkins   15r   REG              202,1      114950  157131 /usr/lib/jvm/jdk1.8.0_91/jre/lib/jce.jar
java    8870 jenkins   16r   REG              202,1     3860522  156965 /usr/lib/jvm/jdk1.8.0_91/jre/lib/ext/cldrdata.jar
java    8870 jenkins   17r   REG              202,1     1178848  156972 /usr/lib/jvm/jdk1.8.0_91/jre/lib/ext/localedata.jar
java    8870 jenkins   18r   REG              202,1     1854979     306 /tmp/winstone1351150702409286134.jar
java    8870 jenkins   19r   REG              202,1    18199063  154163 /usr/lib/jvm/jdk1.8.0_91/lib/tools.jar
java    8870 jenkins   20r   REG              202,1       23346  273039 /var/cache/jenkins/war/WEB-INF/lib/stax-api-1.0-2.jar
java    8870 jenkins   21u  unix 0xffff8803f31bad00         0t0  525920 socket
java    8870 jenkins   22r   REG              202,1        5298  273077 /var/cache/jenkins/war/WEB-INF/lib/embedded_su4j-1.1.jar
java    8870 jenkins   23r   REG              202,1      309245  273032 /var/cache/jenkins/war/WEB-INF/lib/jcommon-1.0.12.jar
java    8870 jenkins   24r   REG              202,1        4414  272153 /var/cache/jenkins/war/WEB-INF/lib/robust-http-client-1.2.jar
java    8870 jenkins   25r   REG              202,1      635219  271826 /var/cache/jenkins/war/WEB-INF/lib/jffi-1.2.15-native.jar
java    8870 jenkins   26r   REG              202,1      120069  273075 /var/cache/jenkins/war/WEB-INF/lib/xpp3-1.1.4c.jar
java    8870 jenkins   27r   REG              202,1       19162  273043 /var/cache/jenkins/war/WEB-INF/lib/stapler-adjunct-zeroclipboard-1.3.5-1.jar
java    8870 jenkins   28r   REG              202,1       26636  271734 /var/cache/jenkins/war/WEB-INF/lib/slave-installer-1.5.jar
java    8870 jenkins   29r   REG              202,1      194726  273031 /var/cache/jenkins/war/WEB-INF/lib/spring-web-2.5.6.SEC03.jar
java    8870 jenkins   30r   REG              202,1     7031748  272980 /var/cache/jenkins/war/WEB-INF/lib/groovy-all-2.4.11.jar
java    8870 jenkins   31r   REG              202,1        6426  272156 /var/cache/jenkins/war/WEB-INF/lib/stapler-jrebel-1.250.jar
java    8870 jenkins   32r   REG              202,1      398132  272974 /var/cache/jenkins/war/WEB-INF/lib/jcifs-1.3.17-kohsuke-1.jar
java    8870 jenkins   33r   REG              202,1      305001  273094 /var/cache/jenkins/war/WEB-INF/lib/commons-httpclient-3.1.jar
java    8870 jenkins   34r   REG              202,1      171746  272969 /var/cache/jenkins/war/WEB-INF/lib/windows-slave-installer-1.9.jar
java    8870 jenkins   35r   REG              202,1      141207  272145 /var/cache/jenkins/war/WEB-INF/lib/json-lib-2.4-jenkins-2.jar
java    8870 jenkins   36r   REG              202,1       33015  272202 /var/cache/jenkins/war/WEB-INF/lib/jsr305-1.3.9.jar
java    8870 jenkins   37r   REG              202,1       16519  272157 /var/cache/jenkins/war/WEB-INF/lib/jcl-over-slf4j-1.7.7.jar
java    8870 jenkins   38r   REG              202,1      403000  273030 /var/cache/jenkins/war/WEB-INF/lib/stapler-1.250.jar
java    8870 jenkins   39r   REG              202,1       20443  271803 /var/cache/jenkins/war/WEB-INF/lib/asm-analysis-5.0.3.jar
java    8870 jenkins   40r   REG              202,1       22663  272982 /var/cache/jenkins/war/WEB-INF/lib/launchd-slave-installer-1.2.jar
java    8870 jenkins   41r   REG              202,1      285605  272976 /var/cache/jenkins/war/WEB-INF/lib/spring-core-2.5.6.SEC03.jar
java    8870 jenkins   42r   REG              202,1       70869  272140 /var/cache/jenkins/war/WEB-INF/lib/activation-1.1.1-hudson-1.jar
java    8870 jenkins   43r   REG              202,1       21216  272978 /var/cache/jenkins/war/WEB-INF/lib/instance-identity-2.1.jar
java    8870 jenkins   44r   REG              202,1      494924  271767 /var/cache/jenkins/war/WEB-INF/lib/mail-1.4.4.jar
java    8870 jenkins   45r   REG              202,1       16923  272988 /var/cache/jenkins/war/WEB-INF/lib/jstl-1.1.0.jar
java    8870 jenkins   46r   REG              202,1      156309  272171 /var/cache/jenkins/war/WEB-INF/lib/bootstrap-1.3.2-core-assets.jar
java    8870 jenkins   47r   REG              202,1       33345  272165 /var/cache/jenkins/war/WEB-INF/lib/stapler-groovy-1.250.jar
java    8870 jenkins   48r   REG              202,1      791279  273052 /var/cache/jenkins/war/WEB-INF/lib/self-signed-cert-generator-1.0.0.jar
java    8870 jenkins   49r   REG              202,1       37430  272161 /var/cache/jenkins/war/WEB-INF/lib/commons-jelly-tags-xml-1.1.jar
java    8870 jenkins   50r   REG              202,1       22732  272196 /var/cache/jenkins/war/WEB-INF/lib/commons-jelly-tags-define-1.0.1-hudson-20071021.jar
java    8870 jenkins   51r   REG              202,1        4810  272979 /var/cache/jenkins/war/WEB-INF/lib/crypto-util-1.1.jar
java    8870 jenkins   52r   REG              202,1      185140  273060 /var/cache/jenkins/war/WEB-INF/lib/commons-io-2.4.jar
java    8870 jenkins   53r   REG              202,1       26366  272160 /var/cache/jenkins/war/WEB-INF/lib/javax.annotation-api-1.2.jar
java    8870 jenkins   54r   REG              202,1      320838  273049 /var/cache/jenkins/war/WEB-INF/lib/trilead-ssh2-build-217-jenkins-11.jar
java    8870 jenkins   55r   REG              202,1       67845  272965 /var/cache/jenkins/war/WEB-INF/lib/libzfs-0.8.jar
java    8870 jenkins   56r   REG              202,1       65887  272162 /var/cache/jenkins/war/WEB-INF/lib/handlebars-1.1.1-core-assets.jar
java    8870 jenkins   57r   REG              202,1       65261  273096 /var/cache/jenkins/war/WEB-INF/lib/oro-2.0.8.jar
java    8870 jenkins   58r   REG              202,1      533110  272977 /var/cache/jenkins/war/WEB-INF/lib/xstream-1.4.7-jenkins-1.jar
java    8870 jenkins   59r   REG              202,1      409475  272166 /var/cache/jenkins/war/WEB-INF/lib/commons-compress-1.10.jar
java    8870 jenkins   60r   REG              202,1       29036  273026 /var/cache/jenkins/war/WEB-INF/lib/asm-tree-5.0.3.jar
java    8870 jenkins   61r   REG              202,1     1137285  272167 /var/cache/jenkins/war/WEB-INF/lib/jna-4.2.1.jar
java    8870 jenkins   62r   REG              202,1       12217  272994 /var/cache/jenkins/war/WEB-INF/lib/ssh-cli-auth-1.4.jar
java    8870 jenkins   63r   REG              202,1        4467  273092 /var/cache/jenkins/war/WEB-INF/lib/aopalliance-1.0.jar
java    8870 jenkins   64r   REG              202,1       53231  272995 /var/cache/jenkins/war/WEB-INF/lib/asm-5.0.3.jar
java    8870 jenkins   65r   REG              202,1       17567  272964 /var/cache/jenkins/war/WEB-INF/lib/icon-set-1.0.5.jar
java    8870 jenkins   66r   REG              202,1      140940  272168 /var/cache/jenkins/war/WEB-INF/lib/commons-jexl-1.1-jenkins-20111212.jar
java    8870 jenkins   67r   REG              202,1       62170  272968 /var/cache/jenkins/war/WEB-INF/lib/eddsa-0.2.0.jar
java    8870 jenkins   68r   REG              202,1       71732  271789 /var/cache/jenkins/war/WEB-INF/lib/cli-2.66.jar
java    8870 jenkins   69r   REG              202,1      123170  273100 /var/cache/jenkins/war/WEB-INF/lib/jtidy-4aug2000r7-dev-hudson-1.jar
java    8870 jenkins   70r   REG              202,1     1941731  273033 /var/cache/jenkins/war/WEB-INF/lib/ant-1.8.4.jar
java    8870 jenkins   71r   REG              202,1      275643  273098 /var/cache/jenkins/war/WEB-INF/lib/stapler-adjunct-codemirror-1.3.jar
java    8870 jenkins   72r   REG              202,1       19925  273027 /var/cache/jenkins/war/WEB-INF/lib/libpam4j-1.8.jar
java    8870 jenkins   73r   REG              202,1       19673  271798 /var/cache/jenkins/war/WEB-INF/lib/akuma-1.10.jar
java    8870 jenkins   74r   REG              202,1      254359  273047 /var/cache/jenkins/war/WEB-INF/lib/dom4j-1.6.1-jenkins-4.jar
java    8870 jenkins   75r   REG              202,1       11397  272983 /var/cache/jenkins/war/WEB-INF/lib/version-number-1.4.jar
java    8870 jenkins   76r   REG              202,1      476894  273064 /var/cache/jenkins/war/WEB-INF/lib/spring-context-2.5.6.SEC03.jar
java    8870 jenkins   77r   REG              202,1       17292  272993 /var/cache/jenkins/war/WEB-INF/lib/memory-monitor-1.9.jar
java    8870 jenkins   78r   REG              202,1       95425  273057 /var/cache/jenkins/war/WEB-INF/lib/spring-dao-1.2.9.jar
java    8870 jenkins   79r   REG              202,1       91455  271835 /var/cache/jenkins/war/WEB-INF/lib/jna-posix-1.0.3-jenkins-1.jar
java    8870 jenkins   80r   REG              202,1      210775  273065 /var/cache/jenkins/war/WEB-INF/lib/jquery-detached-1.2.1-core-assets.jar
java    8870 jenkins   81r   REG              202,1       22479  273051 /var/cache/jenkins/war/WEB-INF/lib/commons-jelly-tags-fmt-1.0.jar
java    8870 jenkins   82r   REG              202,1      170642  271823 /var/cache/jenkins/war/WEB-INF/lib/commons-jelly-1.1-jenkins-20120928.jar
java    8870 jenkins   83r   REG              202,1        2497  273053 /var/cache/jenkins/war/WEB-INF/lib/javax.inject-1.jar
java    8870 jenkins   84r   REG              202,1        7160  272170 /var/cache/jenkins/war/WEB-INF/lib/localizer-1.24.jar
java    8870 jenkins   85r   REG              202,1       68772  271769 /var/cache/jenkins/war/WEB-INF/lib/commons-fileupload-1.3.1-jenkins-1.jar
java    8870 jenkins   86r   REG              202,1       87193  272152 /var/cache/jenkins/war/WEB-INF/lib/args4j-2.0.31.jar
java    8870 jenkins   87r   REG              202,1       17547  272991 /var/cache/jenkins/war/WEB-INF/lib/tiger-types-2.2.jar
java    8870 jenkins   88r   REG              202,1      238637  272990 /var/cache/jenkins/war/WEB-INF/lib/jaxen-1.1-beta-11.jar
java    8870 jenkins   89r   REG              202,1        3161  271799 /var/cache/jenkins/war/WEB-INF/lib/bridge-method-annotation-1.13.jar
java    8870 jenkins   90r   REG              202,1        7946  273073 /var/cache/jenkins/war/WEB-INF/lib/trilead-putty-extension-1.2.jar
java    8870 jenkins   91r   REG              202,1       87255  272199 /var/cache/jenkins/war/WEB-INF/lib/stapler-jelly-1.250.jar
java    8870 jenkins   92r   REG              202,1       66688  273023 /var/cache/jenkins/war/WEB-INF/lib/txw2-20110809.jar
java    8870 jenkins   93r   REG              202,1       76685  271735 /var/cache/jenkins/war/WEB-INF/lib/commons-discovery-0.4.jar
java    8870 jenkins   94r   REG              202,1      385815  271825 /var/cache/jenkins/war/WEB-INF/lib/j-interop-2.0.6-kohsuke-1.jar
java    8870 jenkins   95r   REG              202,1     1649781  272967 /var/cache/jenkins/war/WEB-INF/lib/guava-11.0.1.jar
java    8870 jenkins   96r   REG              202,1        7901  273018 /var/cache/jenkins/war/WEB-INF/lib/slf4j-jdk14-1.7.7.jar
java    8870 jenkins   97r   REG              202,1       37693  272970 /var/cache/jenkins/war/WEB-INF/lib/bytecode-compatibility-transformer-1.8.jar
java    8870 jenkins   98r   REG              202,1     1291498  272996 /var/cache/jenkins/war/WEB-INF/lib/jfreechart-1.0.9.jar
java    8870 jenkins   99r   REG              202,1       29257  273035 /var/cache/jenkins/war/WEB-INF/lib/slf4j-api-1.7.7.jar
java    8870 jenkins  100r   REG              202,1       41717  272997 /var/cache/jenkins/war/WEB-INF/lib/asm-commons-5.0.3.jar
java    8870 jenkins  101r   REG              202,1       16185  273084 /var/cache/jenkins/war/WEB-INF/lib/annotation-indexer-1.11.jar
java    8870 jenkins  102r   REG              202,1       28207  272143 /var/cache/jenkins/war/WEB-INF/lib/sezpoz-1.12.jar
java    8870 jenkins  103r   REG              202,1      679401  273059 /var/cache/jenkins/war/WEB-INF/lib/jnr-ffi-2.1.4.jar
java    8870 jenkins  104r   REG              202,1        2322  272989 /var/cache/jenkins/war/WEB-INF/lib/symbol-annotation-1.1.jar
java    8870 jenkins  105r   REG              202,1      219943  272985 /var/cache/jenkins/war/WEB-INF/lib/jnr-x86asm-1.0.2.jar
java    8870 jenkins  106r   REG              202,1       10798  273024 /var/cache/jenkins/war/WEB-INF/lib/upstart-slave-installer-1.1.jar
java    8870 jenkins  107r   REG              202,1       86487  273056 /var/cache/jenkins/war/WEB-INF/lib/ezmorph-1.0.6.jar
java    8870 jenkins  108r   REG              202,1       11541  273090 /var/cache/jenkins/war/WEB-INF/lib/systemd-slave-installer-1.1.jar
java    8870 jenkins  109r   REG              202,1        4370  273088 /var/cache/jenkins/war/WEB-INF/lib/windows-package-checker-1.2.jar
java    8870 jenkins  110r   REG              202,1      358029  273045 /var/cache/jenkins/war/WEB-INF/lib/jnr-constants-0.9.8.jar
java    8870 jenkins  111r   REG              202,1      105239  273040 /var/cache/jenkins/war/WEB-INF/lib/winp-1.25.jar
