23847 intern Strings occupying 2787752 bytes.
class_loader	classes	bytes	parent_loader	alive?	type
0x00002b445be4b460	49	548120	0x00002b445be4b4e8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c95d888	1	1920	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddbae90	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c957bf0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e672fb8	10	88232	0x00002b445e651f48	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c8d63d8	7	77928	0x00002b445bf4ee28	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b44a6f020c0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f46cd8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956ac8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f67af78	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445dd84f88	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e644fb8	0	0	0x00002b445bde8bb8	dead	org/codehaus/plexus/classworlds/realm/ClassRealm@0x00002b445017cdb0
0x00002b445c8443f0	10	103800	0x00002b445be852d8	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445f29fa28	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a2000	1	3096	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f95d80	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c842558	48	388064	0x00002b445bebed48	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bf9ea10	61	694824	0x00002b445bf9ea98	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b44a6f92290	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c201c58	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f614460	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c847828	22	188440	0x00002b445bfb5cb0	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445be3eff8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c70c520	1	3088	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c001e68	22	375112	0x00002b445c001ef0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c95a750	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f446f8	1	3088	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfa1260	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a7062a18	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c957b20	1	3080	0x00002b445bfb80a8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9573b8	1	1920	0x00002b445bf424f0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d6308	8	85968	0x00002b445bf5bac0	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445ddedbb8	0	0	0x00002b445bf71148	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445c95e380	1	3080	0x00002b445be9a300	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e266d88	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95afd8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2aed70	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c02d758	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2ab880	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c847098	46	371632	0x00002b445bf1e288	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b44a6ff2e70	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445d361098	1	3080	0x00002b445bdffdd8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d5030	14	131240	0x00002b445bf98140	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445ddbae28	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d6370	8	89728	0x00002b445bf59650	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bfd1400	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a701e9a0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95d820	1	1920	0x00002b445bfeb978	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95e3e8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958548	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958dd0	1	3080	0x00002b445bf26348	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956a60	1	3080	0x00002b445bfba598	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf9b730	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445f611978	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a6c30	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a9220	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9562c8	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c004350	1	3088	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445be4b4e8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bc00c78	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445f30c228	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445be5f218	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445f677378	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445beb7f38	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445dd84ff0	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c959450	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bee9af0	63	411576	0x00002b445bee9b78	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445f2951b8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf51ff0	107	976496	0x00002b445bf52078	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c958e38	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c959790	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95dbc8	1	3080	0x00002b445be9a300	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e265d58	1	1992	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bee3a40	142	1164576	0x00002b445bee3ac8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445e838940	10	88232	0x00002b445e7d7e68	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bc72bd8	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b44a6fcb370	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956990	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f45cd0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddbadc0	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445d4d3858	4	16120	0x00002b445bde8bb8	dead	hudson/remoting/RemoteClassLoader@0x00002b444f589b50
0x00002b44a6fc88b0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a2b30	1	3112	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f67a478	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf59650	23	202632	0x00002b445bf596d8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c958680	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f614f78	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfa11d8	135	984304	0x00002b445bfa1260	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b44a6fcee38	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956128	1	3080	0x00002b445bfeb978	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c02d4e8	1	1936	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf79ab8	44	583152	0x00002b445bf79b40	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b44a6f07640	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c957010	1	3080	0x00002b445be52088	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445be5f190	83	1044616	0x00002b445be5f218	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c95e040	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9586e8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e422cc0	14	67528	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/CompositeClassLoader@0x00002b444c344828
0x00002b445bdffee8	0	0	0x00002b445bde8bb8	dead	hudson/util/MaskingClassLoader@0x00002b444cacb350
0x00002b445c2b7758	1	3096	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a701aed8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c957078	1	3080	0x00002b445bf1f448	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfeba00	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445f678ef0	1	3096	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f30f2e0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445befd708	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c02d480	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f6129a8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f02b70	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f010b8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff43d0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf40408	12	166664	0x00002b445bf40490	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445be4fb18	50	492656	0x00002b445be4fba0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c9597f8	1	3080	0x00002b445bee3a40	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95ac30	1	3080	0x00002b445bfa11d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a7018418	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c201f98	1	3080	0x00002b445bf51ff0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ba87648	0	0	0x00002b445babb0d0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445d633e98	1	1936	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445dc82378	4	16120	0x00002b445bde8bb8	dead	hudson/remoting/RemoteClassLoader@0x00002b444f589b50
0x00002b44a6ff6938	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d3d80	11	105056	0x00002b445bf9ea10	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bd766e0	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445f4dbb68	11	238904	0x00002b445bde8bb8	dead	org/codehaus/groovy/runtime/callsite/CallSiteClassLoader@0x00002b444eac56c0
0x00002b445f60ee60	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9569f8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f93818	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d4ae8	12	113160	0x00002b445bf17890	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c956190	1	3080	0x00002b445bfb2fc8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f46780	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddbad58	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf91728	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a701d998	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c957830	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2aa228	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bee3ac8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c958ea0	1	3080	0x00002b445bf26348	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bd1b6c0	1	30640	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445c95db60	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95e0a8	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf596d8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445d09ac80	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b44a7064f80	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956928	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a76e0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d24f8	41	315208	0x00002b445bfa11d8	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445ba956d0	55	622544	0x00002b445ba95758	dead	sun/misc/Launcher$AppClassLoader@0x00002b444ba5f6e0
0x00002b445c958618	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bde8bb8	5953	33520176	0x00002b445ba87648	dead	winstone/classLoader/WebappClassLoader@0x00002b444bd72648
0x00002b445c959728	1	3080	0x00002b445bf8ec88	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e8398d0	1	1936	0x00002b445bfeb978	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f679f20	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff1e68	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2ab328	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a7061a10	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9570e0	1	3080	0x00002b445bf6e908	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f6103c0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e62e300	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95ac98	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bdffe60	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c201f30	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445be4fba0	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bebc6f0	59	662464	0x00002b445bebc778	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c2b77c0	1	3080	0x00002b445bf26348	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f29a418	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d3d18	16	150720	0x00002b445bfe9460	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b44a6f96d88	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9561f8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9552a8	8	84360	0x00002b445be4fb18	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bffcf10	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a6f91288	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f6778d0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445dda15c8	14	67528	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/CompositeClassLoader@0x00002b444c344828
0x00002b445e620488	1	3064	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf40490	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a6f40158	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95e110	1	3080	0x00002b445be4d708	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9587b8	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bebedd0	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bfaffd0	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445f30b778	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf916a0	105	927976	0x00002b445bf91728	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445ba95758	94	634064	  null  	dead	sun/misc/Launcher$ExtClassLoader@0x00002b444b9ff370
0x00002b44a70664e0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d4b50	9	95392	0x00002b445be18f48	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c95daf8	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958f08	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95ad68	1	3080	0x00002b445bfa11d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff7940	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6fca368	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d2560	9	107344	0x00002b445bf842f0	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bee1188	62	501592	0x00002b445bee1210	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445be45920	6	189048	0x00002b445bde8bb8	dead	hudson/PluginManager$UberClassLoader@0x00002b444caaedd0
0x00002b445d4dded8	4	16120	0x00002b445bde8bb8	dead	hudson/remoting/RemoteClassLoader@0x00002b444f589b50
0x00002b44a6fc98b8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddbacf0	1	1936	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e29ac68	1	1936	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c849588	12	112664	0x00002b445bfba598	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bf218c0	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c9596c0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c25a600	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445e2688e0	1	3152	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956048	14	67528	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/CompositeClassLoader@0x00002b444c344828
0x00002b445c842f20	8	98232	0x00002b445be80830	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bebc778	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c95da90	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddbac88	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f03b78	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f000b0	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95ad00	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a701bee0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff53d8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c955310	8	83632	0x00002b445be4d708	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445f2a8190	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c2b7648	1	3080	0x00002b445bf26348	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445dce4840	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddf8eb0	0	0	0x00002b445be852d8	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445c9568c0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d3cb0	26	220544	0x00002b445bee7140	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bd1e2e0	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445f60fe68	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
