
 num     #instances         #bytes  class name
2307:             1             56  org.jenkinsci.plugins.envinject.EnvInjectJobProperty$DescriptorImpl
2308:             1             56  hudson.plugins.jquery_ui.JQueryUI
2309:             1             56  org.jenkins_ci.plugins.run_condition.core.DayCondition$Weekday$WeekdayDescriptor
2310:             1             56  hudson.plugins.parameterizedtrigger.NodeParameters$DescriptorImpl
2311:             1             56  hudson.security.LDAPSecurityRealm$DescriptorImpl
2312:             1             56  hudson.plugins.batch_task.BatchTaskProperty$DescriptorImpl
2313:             1             56  jenkins.model.GlobalCloudConfiguration
2314:             1             56  hudson.scm.browsers.FishEyeSVN$DescriptorImpl
2315:             1             56  hudson.plugins.git.browser.ViewGitWeb$ViewGitWebDescriptor
2316:             1             56  hudson.plugins.greenballs.ColorBlindPropertyDescriptor
2317:             1             56  org.jvnet.hudson.plugins.shelveproject.ShelveProjectProperty$DescriptorImpl
2318:             1             56  org.codehaus.groovy.control.io.StringReaderSource
2319:             1             56  [Ljava.awt.Color;
2320:             1             56  hudson.plugins.view.dashboard.core.IframePortlet$DescriptorImpl
2321:             1             56  hudson.maven.reporters.MavenMailer$DescriptorImpl
2322:             1             56  [Lorg.codehaus.groovy.util.ReferenceType;
2323:             1             56  hudson.slaves.CommandLauncher$DescriptorImpl
2324:             1             56  org.jenkinsci.main.modules.cli.auth.ssh.UserPropertyImpl$DescriptorImpl
2325:             1             56  jp.ikedam.jenkins.plugins.extensible_choice_parameter.GlobalTextareaChoiceListEntry$DescriptorImpl
2326:             1             56  jenkins.plugins.publish_over_ssh.descriptor.BapSshHostConfigurationDescriptor
2327:             1             56  org.tomfolga.PomDependenciesWithinGroupIdColumn$DescriptorImpl
2328:             1             56  hudson.console.HudsonExceptionNote$DescriptorImpl
2329:             1             56  com.tikal.jenkins.plugins.multijob.MultiJobProject$DescriptorImpl
2330:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.CharacterArrayGetAtMetaMethod
2331:             1             56  org.jenkins_ci.plugins.run_condition.core.DayCondition$Weekend$WeekendDescriptor
2332:             1             56  [Ljavax.swing.UIManager$LookAndFeelInfo;
2333:             1             56  hudson.plugins.git.GitTagAction$DescriptorImpl
2334:             1             56  com.barchart.jenkins.cascade.GraphViewColumn$TheDescriptor
2335:             1             56  hudson.plugins.git.UserRemoteConfig$DescriptorImpl
2336:             1             56  hudson.plugins.nextexecutions.columns.NextExecutionColumn$DescriptorImpl
2337:             1             56  hudson.plugins.view.dashboard.Dashboard$DescriptorImpl
2338:             1             56  hudson.views.DefaultViewsTabBar$DescriptorImpl
2339:             1             56  hudson.tools.CommandInstaller$DescriptorImpl
2340:             1             56  com.cloudbees.plugins.credentials.UserCredentialsProvider$UserCredentialsProperty$DescriptorImpl
2341:             1             56  hudson.matrix.JDKAxis$DescriptorImpl
2342:             1             56  com.cloudbees.jenkins.plugins.sshcredentials.impl.BasicSSHUserPrivateKey$DirectEntryPrivateKeySource$DescriptorImpl
2343:             1             56  javax.swing.LayoutFocusTraversalPolicy
2344:             1             56  hudson.views.LastDurationColumn$DescriptorImpl
2345:             1             56  jenkins.plugins.publish_over_ssh.BapSshParamPublish$BapSshParamPublishDescriptor
2346:             1             56  com.tikal.jenkins.plugins.multijob.views.LastDurationColumn$DescriptorImpl
2347:             1             56  hudson.util.DoubleLaunchChecker
2348:             1             56  com.seitenbau.jenkins.plugins.dynamicparameter.StringParameterDefinition$DescriptorImpl
2349:             1             56  hudson.plugins.view.dashboard.test.TestTrendChart$DescriptorImpl
2350:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.CharacterArrayPutAtMetaMethod
2351:             1             56  org.jenkins_ci.plugins.run_condition.core.AlwaysRun$AlwaysRunDescriptor
2352:             1             56  hudson.search.UserSearchProperty$DescriptorImpl
2353:             1             56  hudson.model.ProxyView$DescriptorImpl
2354:             1             56  hudson.plugins.jira.JiraCreateIssueNotifier$DescriptorImpl
2355:             1             56  hudson.maven.reporters.MavenJavadocArchiver$DescriptorImpl
2356:             1             56  hudson.FileSystemProvisioner$Default$DescriptorImpl
2357:             1             56  org.jenkins_ci.plugins.run_condition.core.DayCondition$SelectDays$SelectDaysDescriptor
2358:             1             56  com.cloudbees.jenkins.plugins.sshcredentials.impl.BasicSSHUserPrivateKey$FileOnMasterPrivateKeySource$DescriptorImpl
2359:             1             56  org.jenkinsci.plugins.envinject.EnvInjectListener$JobSetupEnvironmentWrapper$JobSetupEnvironmentWrapperDescriptor
2360:             1             56  com.tikal.jenkins.plugins.multijob.FileBuildParameters$DescriptorImpl
2361:             1             56  jenkins.model.MasterBuildConfiguration
2362:             1             56  [Ljava.lang.OutOfMemoryError;
2363:             1             56  jenkins.plugins.publish_over_ssh.BapSshPublisherLabel$BapSshPublisherLabelDescriptor
2364:             1             56  hudson.plugins.parameterizedtrigger.BlockingBehaviour$DescriptorImpl
2365:             1             56  org.jvnet.hudson.plugins.m2release.LastReleaseListViewColumn$DescriptorImpl
2366:             1             56  hudson.plugins.jira.JiraIssueMigrator$DescriptorImpl
2367:             1             56  org.acegisecurity.providers.UsernamePasswordAuthenticationToken
2368:             1             56  org.jenkins_ci.plugins.run_condition.logic.ConditionContainer$ConditionContainerDescriptor
2369:             1             56  com.seitenbau.jenkins.plugins.dynamicparameter.scriptler.ScriptlerStringParameterDefinition$DescriptorImpl
2370:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.ShortArrayGetAtMetaMethod
2371:             1             56  hudson.slaves.RetentionStrategy$Always$DescriptorImpl
2372:             1             56  hudson.plugins.git.GitPublisher$DescriptorImpl
2373:             1             56  com.cloudbees.jenkins.plugins.sshcredentials.impl.BasicSSHUserPrivateKey$UsersPrivateKeySource$DescriptorImpl
2374:             1             56  org.jenkins_ci.plugins.run_condition.core.DayCondition$Day$DayDescriptor
2375:             1             56  com.cloudbees.plugins.flow.BuildFlow$BuildFlowDescriptor
2376:             1             56  hudson.plugins.greenballs.GreenBallFilter
2377:             1             56  hudson.model.RunParameterDefinition$DescriptorImpl
2378:             1             56  com.tikal.jenkins.plugins.multijob.views.MultiJobView$DescriptorImpl
2379:             1             56  hudson.model.MyView$DescriptorImpl
2380:             1             56  org.tomfolga.PomModulesFullColumn$DescriptorImpl
2381:             1             56  org.jvnet.hudson.plugins.m2release.dashboard.RecentReleasesPortlet$DescriptorImpl
2382:             1             56  hudson.plugins.jira.listissuesparameter.JiraIssueParameterDefinition$DescriptorImpl
2383:             1             56  hudson.slaves.RetentionStrategy$Demand$DescriptorImpl
2384:             1             56  org.jenkinsci.plugins.envinject.EnvInjectGlobalPasswordWrapper$DescriptorImpl
2385:             1             56  au.com.centrumsystems.hudson.plugin.buildpipeline.BuildPipelineView$DescriptorImpl
2386:             1             56  com.cloudbees.jenkins.plugins.sshagent.SSHAgentBuildWrapper$DescriptorImpl
2387:             1             56  org.jenkins_ci.plugins.run_condition.core.ExpressionCondition$ExpressionConditionDescriptor
2388:             1             56  hudson.maven.reporters.MavenArtifactArchiver$DescriptorImpl
2389:             1             56  hudson.slaves.CommandConnector$DescriptorImpl
2390:             1             56  jenkins.plugins.publish_over_ssh.options.SshOverrideRetryDefaults$SshOverrideRetryDefaultsDescriptor
2391:             1             56  com.seitenbau.jenkins.plugins.dynamicparameter.scriptler.ScriptlerChoiceParameterDefinition$DescriptorImpl
2392:             1             56  hudson.views.StatusColumn$DescriptorImpl
2393:             1             56  java.awt.color.ICC_ProfileRGB
2394:             1             56  hudson.plugins.git.GitPublisher$BranchToPush$DescriptorImpl
2395:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.ShortArrayPutAtMetaMethod
2396:             1             56  hudson.plugins.mercurial.browser.RhodeCodeLegacy$DescriptorImpl
2397:             1             56  org.jenkins_ci.plugins.run_condition.logic.Not$NotDescriptor
2398:             1             56  [Ljava.awt.Queue;
2399:             1             56  com.tikal.jenkins.plugins.multijob.views.LastFailureColumn$DescriptorImpl
2400:             1             56  hudson.slaves.SimpleScheduledRetentionStrategy$DescriptorImpl
2401:             1             56  hudson.plugins.envfile.EnvFileBuildWrapper$DescriptorImpl
2402:             1             56  winstone.auth.FormAuthenticationHandler
2403:             1             56  org.jenkins.plugins.builton.BuiltOnColumn$DescriptorImpl
2404:             1             56  hudson.plugins.parameterizedtrigger.BuildTriggerConfig$DescriptorImpl
2405:             1             56  com.seitenbau.jenkins.plugins.dynamicparameter.ChoiceParameterDefinition$DescriptorImpl
2406:             1             56  [Lcom.thoughtworks.xstream.core.util.FastField;
2407:             1             56  hudson.plugins.git.GitPublisher$TagToPush$DescriptorImpl
2408:             1             56  hudson.model.UpdateCenter$PageDecoratorImpl
2409:             1             56  hudson.views.ViewsTabBar$GlobalConfigurationImpl
2410:             1             56  hudson.model.ListView$DescriptorImpl
2411:             1             56  hudson.plugins.jira.JiraIssueUpdateBuilder$DescriptorImpl
2412:             1             56  jenkins.plugins.publish_over_ssh.BapSshPromotionPublisherPlugin$Descriptor
2413:             1             56  hudson.maven.local_repo.DefaultLocalRepositoryLocator$DescriptorImpl
2414:             1             56  org.jenkins_ci.plugins.run_condition.core.FilesMatchCondition$FilesMatchConditionDescriptor
2415:             1             56  hudson.plugins.parameterizedtrigger.BlockableBuildTriggerConfig$DescriptorImpl
2416:             1             56  org.tomfolga.PomDependenciesColumn$DescriptorImpl
2417:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.IntegerArrayGetAtMetaMethod
2418:             1             56  org.jenkins_ci.plugins.run_condition.common.BaseDirectory$Workspace$WorkspaceDescriptor
2419:             1             56  com.tikal.jenkins.plugins.multijob.views.WeatherColumn$DescriptorImpl
2420:             1             56  jenkins.mvn.DefaultGlobalSettingsProvider$DescriptorImpl
2421:             1             56  [Ljava.text.Normalizer$Form;
2422:             1             56  org.jenkinsci.plugins.scriptler.builder.ScriptlerBuilder$DescriptorImpl
2423:             1             56  org.jenkinsci.plugins.periodicbackup.TarGzStorage$DescriptorImpl
2424:             1             56  org.jenkins.ci.plugins.column.console.LastSuccessfulBuildColumn$ConsoleColumnDescriptor
2425:             1             56  hudson.views.GlobalDefaultViewConfiguration
2426:             1             56  hudson.plugins.git.GitPublisher$NoteToPush$DescriptorImpl
2427:             1             56  javax.jmdns.impl.tasks.RecordReaper
2428:             1             56  org.jenkins.ci.plugins.ConfigureJobListViewColumn$ConfigureJobListViewColumnDescriptor
2429:             1             56  hudson.views.LastSuccessColumn$DescriptorImpl
2430:             1             56  hudson.plugins.dependencyanalyzer.DependencyAnalyzerPublisherDescriptor
2431:             1             56  com.cloudbees.plugins.credentials.SystemCredentialsProvider$DescriptorImpl
2432:             1             56  hudson.plugins.plot.PlotPublisher$DescriptorImpl
2433:             1             56  org.jfree.base.BaseBoot
2434:             1             56  hudson.maven.reporters.MavenSiteArchiver$DescriptorImpl
2435:             1             56  org.jenkins_ci.plugins.run_condition.core.StringsMatchCondition$StringsMatchDescriptor
2436:             1             56  hudson.maven.MavenTestDataPublisher$DescriptorImpl
2437:             1             56  hudson.matrix.DefaultAxisDescriptor
2438:             1             56  org.jenkins_ci.plugins.run_condition.common.BaseDirectory$ArtifactsDir$ArtifactsDirDescriptor
2439:             1             56  hudson.security.csrf.GlobalCrumbIssuerConfiguration
2440:             1             56  hudson.scm.CvsModule$DescriptorImpl
2441:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.IntegerArrayPutAtMetaMethod
2442:             1             56  hudson.plugins.git.GitRevisionBuildParameters$DescriptorImpl
2443:             1             56  com.tikal.jenkins.plugins.multijob.MultiJobBuilder$DescriptorImpl
2444:             1             56  hudson.matrix.LabelExpAxis$DescriptorImpl
2445:             1             56  hudson.plugins.disk_usage.DiskUsageOvearallGraphGenerator
2446:             1             56  hudson.plugins.sshslaves.SSHLauncher$DescriptorImpl
2447:             1             56  hudson.plugins.copyartifact.CopyArtifact$DescriptorImpl
2448:             1             56  jenkins.model.GlobalProjectNamingStrategyConfiguration
2449:             1             56  hudson.tools.ZipExtractionInstaller$DescriptorImpl
2450:             1             56  hudson.plugins.audit_trail.AuditTrailPlugin
2451:             1             56  hudson.model.TextParameterDefinition$DescriptorImpl
2452:             1             56  hudson.plugins.parameterizedtrigger.BinaryFileParameterFactory$DescriptorImpl
2453:             1             56  org.jenkins_ci.plugins.run_condition.common.BaseDirectory$JenkinsHome$JenkinsHomeDescriptor
2454:             1             56  hudson.model.ComputerSet$DescriptorImpl
2455:             1             56  [Ljava.text.DateFormat;
2456:             1             56  hudson.plugins.copyartifact.BuildSelectorParameter$DescriptorImpl
2457:             1             56  com.tikal.jenkins.plugins.multijob.PredefinedBuildParameters$DescriptorImpl
2458:             1             56  org.jenkins_ci.plugins.run_condition.core.NumericalComparisonCondition$NumericalComparisonConditionDescriptor
2459:             1             56  sun.nio.cs.StandardCharsets$Aliases
2460:             1             56  com.robestone.hudson.compactcolumns.JobNameColumn$DescriptorImpl
2461:             1             56  org.jenkinsci.plugins.periodicbackup.NullStorage$DescriptorImpl
2462:             1             56  org.jenkins.ci.plugins.column.console.LastStableBuildColumn$ConsoleColumnDescriptor
2463:             1             56  hudson.plugins.git.browser.GitLab$GitLabDescriptor
2464:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.LongArrayGetAtMetaMethod
2465:             1             56  hudson.scm.ExcludedRegion$DescriptorImpl
2466:             1             56  org.jenkinsci.plugins.mavenrepocleaner.MavenRepoCleanerPostBuildTask$DescriptorImpl
2467:             1             56  winstone.StaticResourceServlet
2468:             1             56  sun.nio.ch.FileChannelImpl$FileLockReference
2469:             1             56  hudson.views.LastStableColumn$DescriptorImpl
2470:             1             56  hudson.tasks.ArtifactArchiver$DescriptorImpl
2471:             1             56  hudson.plugins.parameterizedtrigger.PredefinedBuildParameters$DescriptorImpl
2472:             1             56  com.barchart.jenkins.cascade.CheckoutStrategySCM$TheDescriptor
2473:             1             56  hudson.model.FingerprintMap
2474:             1             56  hudson.maven.local_repo.PerJobLocalRepositoryLocator$DescriptorImpl
2475:             1             56  org.jenkins_ci.plugins.run_condition.contributed.ShellCondition$ShellConditionDescriptor
2476:             1             56  jenkins.plugins.publish_over_ssh.BapSshCommonConfiguration
2477:             1             56  hudson.tools.InstallSourceProperty$DescriptorImpl
2478:             1             56  com.tikal.jenkins.plugins.multijob.views.StatusColumn$DescriptorImpl
2479:             1             56  com.robestone.hudson.compactcolumns.LastSuccessAndFailedColumn$LastSuccessAndFailedColumnDescriptor
2480:             1             56  jenkins.model.ProjectNamingStrategy$DefaultProjectNamingStrategy$DescriptorImpl
2481:             1             56  hudson.matrix.MatrixProject$DescriptorImpl
2482:             1             56  hudson.slaves.JNLPLauncher$1
2483:             1             56  org.jenkinsci.plugins.periodicbackup.ZipStorage$DescriptorImpl
2484:             1             56  hudson.plugins.git.browser.BitbucketWeb$BitbucketWebDescriptor
2485:             1             56  hudson.plugins.mercurial.browser.GoogleCode$DescriptorImpl
2486:             1             56  hudson.tasks.junit.JUnitResultArchiver$DescriptorImpl
2487:             1             56  hudson.views.DefaultMyViewsTabBar$DescriptorImpl
2488:             1             56  hudson.security.HudsonPrivateSecurityRealm$Details$DescriptorImpl
2489:             1             56  hudson.plugins.parameterizedtrigger.FileBuildParameters$DescriptorImpl
2490:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.LongArrayPutAtMetaMethod
2491:             1             56  hudson.maven.reporters.SurefireArchiver$DescriptorImpl
2492:             1             56  org.jenkins_ci.plugins.run_condition.logic.Or$OrDescriptor
2493:             1             56  hudson.plugins.groovy.StringScriptSource$DescriptorImpl
2494:             1             56  org.jenkins_ci.plugins.run_condition.core.NumericalComparisonCondition$LessThan$LessThanDescriptor
2495:             1             56  org.jenkinsci.plugins.periodicbackup.FullBackup$DescriptorImpl
2496:             1             56  hudson.scm.browsers.FishEyeCVS$DescriptorImpl
2497:             1             56  [Lcom.google.common.base.Predicates$ObjectPredicate;
2498:             1             56  com.robestone.hudson.compactcolumns.LastStableAndUnstableColumn$LastCompletedAndSuccessAndStableColumnDescriptor
2499:             1             56  sun.text.IntHashtable
2500:             1             56  org.jenkins.ci.plugins.column.console.LastFailedBuildColumn$ConsoleColumnDescriptor
2501:             1             56  hudson.views.BuildButtonColumn$DescriptorImpl
2502:             1             56  org.codehaus.groovy.runtime.dgmimpl.NumberNumberPlus
2503:             1             56  hudson.diagnosis.HudsonHomeDiskUsageChecker
2504:             1             56  sun.font.CompositeGlyphMapper
2505:             1             56  hudson.plugins.git.browser.CGit$CGITDescriptor
2506:             1             56  hudson.plugins.parameterizedtrigger.TriggerBuilder$DescriptorImpl
2507:             1             56  jenkins.model.ProjectNamingStrategy$PatternProjectNamingStrategy$DescriptorImpl
2508:             1             56  hudson.plugins.mercurial.browser.KilnHG$DescriptorImpl
2509:             1             56  org.jenkinsci.plugins.periodicbackup.ConfigOnly$DescriptorImpl
2510:             1             56  org.jenkinsci.plugins.envinject.EnvInjectBuilder$DescriptorImpl
2511:             1             56  org.jenkins_ci.plugins.run_condition.core.NumericalComparisonCondition$GreaterThan$GreaterThanDescriptor
2512:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.FloatArrayGetAtMetaMethod
2513:             1             56  hudson.maven.reporters.MavenTestJavadocArchiver$DescriptorImpl
2514:             1             56  com.robestone.hudson.compactcolumns.JobNameColorColumn$DescriptorImpl
2515:             1             56  javax.jmdns.impl.HostInfo
2516:             1             56  hudson.model.FreeStyleProject$DescriptorImpl
2517:             1             56  hudson.plugins.sshslaves.SSHConnector$DescriptorImpl
2518:             1             56  hudson.plugins.parameterizedtrigger.BooleanParameterConfig$DescriptorImpl
2519:             1             56  org.jenkins_ci.plugins.run_condition.core.StatusCondition$StatusConditionDescriptor
2520:             1             56  [Lcom.google.common.collect.AbstractIterator$State;
2521:             1             56  hudson.model.FileParameterDefinition$DescriptorImpl
2522:             1             56  hudson.plugins.mercurial.browser.HgWeb$DescriptorImpl
2523:             1             56  [Lhudson.model.Run$State;
2524:             1             56  org.jenkins_ci.plugins.run_condition.core.NumericalComparisonCondition$EqualTo$EqualToDescriptor
2525:             1             56  hudson.security.HudsonPrivateSecurityRealm$DescriptorImpl
2526:             1             56  hudson.plugins.jira.JiraSite$DescriptorImpl
2527:             1             56  sun.text.UCompactIntArray
2528:             1             56  sun.dc.pr.Rasterizer
2529:             1             56  org.jenkinsci.plugins.conditionalbuildstep.ConditionalBuilder
2530:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.FloatArrayPutAtMetaMethod
2531:             1             56  hudson.plugins.git.browser.GitWeb$GitWebDescriptor
2532:             1             56  org.jenkins.ci.plugins.column.console.LastBuildColumn$ConsoleColumnDescriptor
2533:             1             56  org.jenkinsci.plugins.envinject.EnvInjectBuildWrapper$DescriptorImpl
2534:             1             56  hudson.tasks._maven.MavenErrorNote$DescriptorImpl
2535:             1             56  com.robestone.hudson.compactcolumns.AllStatusesColumn$AllStatusesColumnDescriptor
2536:             1             56  hudson.ProxyConfiguration$DescriptorImpl
2537:             1             56  org.codehaus.groovy.runtime.dgmimpl.NumberNumberMultiply
2538:             1             56  [[Ljava.awt.AWTKeyStroke;
2539:             1             56  hudson.tasks.BatchFile$DescriptorImpl
2540:             1             56  hudson.plugins.parameterizedtrigger.CurrentBuildParameters$DescriptorImpl
2541:             1             56  hudson.plugins.heavy_job.HeavyJobProperty$DescriptorImpl
2542:             1             56  hudson.plugins.sectioned_view.JobGraphsSection$DescriptorImpl
2543:             1             56  org.jenkins.ci.plugins.keyboard_shortcuts.KeyboardShortcutsUserProperty$DescriptorImpl
2544:             1             56  hudson.security.FullControlOnceLoggedInAuthorizationStrategy$1
2545:             1             56  org.jenkins_ci.plugins.run_condition.core.NumericalComparisonCondition$NotEqualTo$NotEqualToDescriptor
2546:             1             56  org.tmatesoft.svn.core.internal.util.SVNHashMap
2547:             1             56  jenkins.model.GlobalNodePropertiesConfiguration
2548:             1             56  hudson.plugins.mercurial.browser.RhodeCode$DescriptorImpl
2549:             1             56  sun.nio.cs.StandardCharsets$Classes
2550:             1             56  hudson.tasks.Mailer$UserProperty$DescriptorImpl
2551:             1             56  join.JoinTrigger$DescriptorImpl
2552:             1             56  hudson.plugins.parameterizedtrigger.BooleanParameters$DescriptorImpl
2553:             1             56  hudson.tasks.Maven$MavenInstaller$DescriptorImpl
2554:             1             56  org.jenkins_ci.plugins.run_condition.BuildStepRunner$Fail$FailDescriptor
2555:             1             56  jenkins.security.RekeySecretAdminMonitor
2556:             1             56  org.codehaus.groovy.runtime.dgmimpl.arrays.DoubleArrayGetAtMetaMethod
2557:             1             56  org.jvnet.hudson.plugins.repositoryconnector.ArtifactDeployer$DescriptorImpl
2558:             1             56  hudson.console.HyperlinkNote$DescriptorImpl
2559:             1             56  hudson.matrix.NoopMatrixConfigurationSorter$DescriptorImpl
2560:             1             48  [Lsun.text.normalizer.NormalizerBase$Mode;
2561:             2             48  org.sonatype.aether.impl.internal.DefaultLocalRepositoryProvider$$FastClassByGuice$$6e9b1776
2562:             2             48  sun.text.normalizer.CharTrie$FriendAgent
2563:             2             48  [Ljava.lang.annotation.Annotation;
2564:             2             48  org.apache.maven.lifecycle.DefaultLifecycles$$FastClassByGuice$$57b45f0d
2565:             1             48  hudson.slaves.NodeList
2566:             1             48  [Lcom.google.inject.internal.InjectorImpl$JitLimitation;
2567:             2             48  org.apache.commons.jelly.expression.ConstantExpression
2568:             2             48  org.sonatype.aether.impl.internal.PlexusLogger
2569:             2             48  org.sonatype.aether.impl.internal.EnhancedLocalRepositoryManagerFactory$$FastClassByGuice$$4a6bfb4b
2570:             1             48  java.util.logging.SimpleFormatter
2571:             2             48  com.google.common.base.Joiner
2572:             2             48  org.apache.maven.plugin.internal.DefaultLegacySupport$$FastClassByGuice$$88a186d4
2573:             1             48  ColorFormatter
2574:             2             48  org.apache.maven.artifact.factory.DefaultArtifactFactory$$FastClassByGuice$$2fc52e3e
2575:             2             48  org.apache.maven.artifact.resolver.DefaultArtifactResolver$$FastClassByGuice$$38fbf7f4
2576:             2             48  org.sonatype.aether.impl.internal.DefaultRepositoryEventDispatcher$$FastClassByGuice$$b4aa0187
2577:             2             48  org.apache.maven.settings.io.DefaultSettingsReader$$FastClassByGuice$$1ae503f1
2578:             2             48  org.apache.maven.model.management.DefaultPluginManagementInjector$$FastClassByGuice$$884917be
2579:             1             48  org.sonatype.guice.plexus.annotations.ComponentImpl
2580:             2             48  org.apache.maven.model.path.DefaultModelPathTranslator$$FastClassByGuice$$9eae6cf2
2581:             1             48  org.jenkinsci.plugins.scriptler.git.GitScriptlerRepository
2582:             2             48  org.apache.maven.lifecycle.internal.DefaultLifecycleTaskSegmentCalculator$$FastClassByGuice$$e7014d73
2583:             2             48  org.apache.maven.lifecycle.internal.LifecycleDebugLogger$$FastClassByGuice$$8dc111ed
2584:             1             48  org.apache.commons.io.output.ByteArrayOutputStream
2585:             3             48  com.tikal.jenkins.plugins.multijob.views.LastDurationColumn
2586:             2             48  org.apache.maven.plugin.version.internal.DefaultPluginVersionResolver$$FastClassByGuice$$4ebdfbc3
2587:             1             48  com.sun.org.apache.xerces.internal.impl.xpath.regex.Op$ModifierOp
2588:             1             48  hudson.plugins.copyartifact.FingerprintingCopyMethod
2589:             2             48  $Proxy12
2590:             2             48  org.apache.maven.model.composition.DefaultDependencyManagementImporter$$FastClassByGuice$$cac0fd5f
2591:             2             48  org.sonatype.aether.impl.internal.PlexusLogger$$FastClassByGuice$$b4fa2d8e
2592:             2             48  org.apache.maven.lifecycle.internal.LifecycleDependencyResolver$$FastClassByGuice$$3eec7107
2593:             1             48  java.lang.ref.Reference
2594:             2             48  org.apache.maven.model.path.DefaultModelUrlNormalizer
2595:             2             48  antlr.collections.impl.BitSet
2596:             1             48  [Lorg.sonatype.guice.bean.reflect.DeclaredMembers$View;
2597:             1             48  java.security.cert.PolicyQualifierInfo
2598:             1             48  java.io.BufferedInputStream
2599:             2             48  org.apache.maven.plugin.DefaultBuildPluginManager$$FastClassByGuice$$6a02c14b
2600:             1             48  [Lcom.google.inject.spi.InjectionPoint$Position;
2601:             1             48  [Lorg.apache.maven.settings.building.SettingsProblem$Severity;
2602:             2             48  org.apache.maven.repository.legacy.DefaultUpdateCheckManager$$FastClassByGuice$$2b949075
2603:             1             48  org.codehaus.groovy.ast.stmt.EmptyStatement
2604:             2             48  org.codehaus.plexus.context.DefaultContext
2605:             2             48  org.apache.maven.classrealm.DefaultClassRealmManager$$FastClassByGuice$$6c5f5bd3
2606:             2             48  org.apache.maven.model.management.DefaultDependencyManagementInjector
2607:             1             48  [Lcom.google.common.collect.MapMakerInternalMap$Strength;
2608:             2             48  org.apache.maven.settings.RuntimeInfo
2609:             2             48  org.apache.maven.lifecycle.internal.LifecyclePluginResolver$$FastClassByGuice$$20ce5fef
2610:             2             48  org.sonatype.plexus.components.cipher.DefaultPlexusCipher$$FastClassByGuice$$f9038c08
2611:             2             48  $Proxy13
2612:             2             48  org.apache.maven.DefaultArtifactFilterManager$$FastClassByGuice$$4e2acc5b
2613:             1             48  org.sonatype.plexus.components.sec.dispatcher.DefaultSecDispatcher$__plexus3
2614:             2             48  org.apache.maven.plugin.internal.DefaultMavenPluginManager$$FastClassByGuice$$5e2262e1
2615:             1             48  org.jfree.base.Library
2616:             1             48  winstone.BoundedExecutorService
2617:             2             48  hudson.plugins.emailext.plugins.trigger.FixedTrigger
2618:             2             48  org.apache.maven.model.plugin.DefaultReportConfigurationExpander$$FastClassByGuice$$4f301c05
2619:             2             48  org.codehaus.groovy.util.ReferenceManager
2620:             2             48  org.apache.maven.artifact.handler.manager.DefaultArtifactHandlerManager$$FastClassByGuice$$cc76f00e
2621:             2             48  org.apache.maven.model.path.DefaultModelUrlNormalizer$$FastClassByGuice$$8fc1e2a1
2622:             1             48  org.apache.commons.jexl.parser.ASTMethod
2623:             2             48  org.apache.maven.lifecycle.internal.LifecycleModuleBuilder$$FastClassByGuice$$d0f79139
2624:             1             48  java.lang.ref.PhantomReference
2625:             2             48  org.apache.maven.settings.io.DefaultSettingsWriter$$FastClassByGuice$$24284fa1
2626:             2             48  org.apache.commons.lang.time.FastDateFormat$PaddedNumberField
2627:             2             48  org.apache.maven.project.DefaultProjectBuilder$$FastClassByGuice$$2dd54135
2628:             2             48  org.sonatype.aether.impl.internal.DefaultArtifactResolver$$FastClassByGuice$$44c888a8
2629:             2             48  org.apache.maven.lifecycle.DefaultSchedules
2630:             2             48  org.apache.maven.plugin.DefaultPluginArtifactsCache
2631:             2             48  hudson.util.ExceptionCatchingThreadFactory
2632:             1             48  hudson.plugins.global_build_stats.model.JobBuildResultSharder
2633:             2             48  org.apache.maven.project.artifact.DefaultMetadataSource$$FastClassByGuice$$2514eb5d
2634:             2             48  org.apache.maven.artifact.resolver.DefaultResolutionErrorHandler$$FastClassByGuice$$618745ea
2635:             2             48  org.apache.maven.model.building.DefaultModelBuilder$$FastClassByGuice$$a531ac37
2636:             2             48  org.apache.maven.lifecycle.internal.BuilderCommon$$FastClassByGuice$$3a3325f2
2637:             2             48  org.apache.maven.repository.legacy.repository.DefaultArtifactRepositoryFactory$$FastClassByGuice$$7a50cbb7
2638:             2             48  org.apache.maven.artifact.repository.metadata.io.DefaultMetadataReader$$FastClassByGuice$$d51407e9
2639:             1             48  hudson.plugins.disk_usage.DiskUsageProjectActionFactory$DescriptorImpl$1
2640:             2             48  $Proxy28
2641:             1             48  java.lang.ArrayIndexOutOfBoundsException
2642:             2             48  java.util.concurrent.CopyOnWriteArraySet
2643:             1             48  hudson.scheduler.CronTab$CalendarField$1
2644:             1             48  java.util.regex.Pattern$Loop
2645:             2             48  sun.misc.NativeSignalHandler
2646:             2             48  org.apache.maven.model.management.DefaultDependencyManagementInjector$$FastClassByGuice$$d8d53bd6
