
 num     #instances         #bytes  class name
4200:             1             48  org.jenkinsci.main.modules.sshd.SSHD
4201:             1             48  org.jenkinsci.plugins.bitbucket.BitbucketBuildStatusNotifierStep$DescriptorImpl
4202:             2             48  org.jenkinsci.plugins.configfiles.folder.FolderConfigFileProperty
4203:             3             48  org.jenkinsci.plugins.docker.workflow.AbstractEndpointStepExecution2$Expander
4204:             3             48  org.jenkinsci.plugins.github.admin.RequireAdminRights$Processor
4205:             1             48  org.jenkinsci.plugins.github_branch_source.BranchDiscoveryTrait$BranchSCMHeadAuthority$DescriptorImpl
4206:             1             48  org.jenkinsci.plugins.github_branch_source.ForkPullRequestDiscoveryTrait$TrustContributors$DescriptorImpl
4207:             1             48  org.jenkinsci.plugins.github_branch_source.ForkPullRequestDiscoveryTrait$TrustEveryone$DescriptorImpl
4208:             1             48  org.jenkinsci.plugins.github_branch_source.ForkPullRequestDiscoveryTrait$TrustNobody$DescriptorImpl
4209:             1             48  org.jenkinsci.plugins.github_branch_source.ForkPullRequestDiscoveryTrait$TrustPermission$DescriptorImpl
4210:             1             48  org.jenkinsci.plugins.github_branch_source.OriginPullRequestDiscoveryTrait$OriginChangeRequestSCMHeadAuthority$DescriptorImpl
4211:             1             48  org.jenkinsci.plugins.github_branch_source.TagDiscoveryTrait$TagSCMHeadAuthority$DescriptorImpl
4212:             1             48  org.jenkinsci.plugins.pipeline.milestone.MilestoneStep$DescriptorImpl
4213:             1             48  org.jenkinsci.plugins.pipeline.modeldefinition.model.Options$__clinit__closure1
4214:             1             48  org.jenkinsci.plugins.pipeline.modeldefinition.model.Options$__clinit__closure2
4215:             1             48  org.jenkinsci.plugins.pipeline.modeldefinition.model.StageConditionals$__clinit__closure1
4216:             1             48  org.jenkinsci.plugins.pipeline.modeldefinition.model.StageConditionals$__clinit__closure2
4217:             3             48  org.jenkinsci.plugins.schedulebuild.ScheduleBuildButtonColumn
4218:             1             48  org.jenkinsci.plugins.scriptsecurity.sandbox.whitelists.GenericWhitelist
4219:             1             48  org.jenkinsci.plugins.scriptsecurity.sandbox.whitelists.JenkinsWhitelist
4220:             1             48  org.jenkinsci.plugins.scriptsecurity.scripts.ScriptApproval$ApprovedWhitelist
4221:             2             48  org.jenkinsci.plugins.ssegateway.sse.AsynchEventDispatcher$1
4222:             2             48  org.jenkinsci.plugins.ssegateway.sse.SSEChannel$Event
4223:             1             48  org.jenkinsci.plugins.stashNotifier.StashNotifier$DescriptorImpl
4224:             1             48  org.jenkinsci.plugins.workflow.cps.CpsBodyInvoker
4225:             2             48  org.jenkinsci.plugins.workflow.cps.CpsStepContext$3
4226:             2             48  org.jenkinsci.plugins.workflow.cps.replay.ReplayCause
4227:             2             48  org.jenkinsci.plugins.workflow.cps.replay.ReplayFlowFactoryAction
4228:             2             48  org.jenkinsci.plugins.workflow.cps.steps.ParallelStep
4229:             2             48  org.jenkinsci.plugins.workflow.cps.steps.ParallelStepExecution
4230:             2             48  org.jenkinsci.plugins.workflow.job.WorkflowRun$StopState
4231:             2             48  org.jenkinsci.plugins.workflow.pipelinegraphanalysis.StatusAndTiming$StatusApiVersion
4232:             2             48  org.jenkinsci.plugins.workflow.steps.PushdStep$Execution
4233:             3             48  org.jenkinsci.remoting.Role
4234:             1             48  org.jenkinsci.remoting.protocol.ProtocolStack
4235:             1             48  org.jenkinsci.remoting.protocol.impl.SSLEngineFilterLayer
4236:             2             48  org.jfrog.build.extractor.clientConfiguration.util.EditPropertiesHelper$EditPropertiesActionType
4237:             1             48  org.jfrog.hudson.ArtifactoryBuilder$DescriptorImpl
4238:             1             48  org.jfrog.hudson.generic.ArtifactoryGenericConfigurator$DescriptorImpl
4239:             2             48  org.jfrog.hudson.generic.GenericArtifactsDeployer$FilesDeployerCallable$PatternType
4240:             1             48  org.jfrog.hudson.gradle.ArtifactoryGradleConfigurator$DescriptorImpl
4241:             1             48  org.jfrog.hudson.ivy.ArtifactoryIvyConfigurator$DescriptorImpl
4242:             1             48  org.jfrog.hudson.ivy.ArtifactoryIvyFreeStyleConfigurator$DescriptorImpl
4243:             1             48  org.jfrog.hudson.maven3.ArtifactoryMaven3Configurator$DescriptorImpl
4244:             1             48  org.jfrog.hudson.maven3.ArtifactoryMaven3NativeConfigurator$DescriptorImpl
4245:             1             48  org.jfrog.hudson.release.maven.MavenReleaseWrapper$DescriptorImpl
4246:             3             48  org.jfrog.hudson.util.JenkinsBuildInfoLog
4247:             1             48  org.joda.time.format.DateTimeFormatter
4248:             3             48  org.kohsuke.stapler.MetaClass$7
4249:             2             48  org.kohsuke.stapler.ResponseImpl$OutputMode
4250:             2             48  org.kohsuke.stapler.bind.BoundObjectTable$Table
4251:             1             48  org.kohsuke.stapler.framework.adjunct.AdjunctManager
4252:             2             48  org.kohsuke.stapler.interceptor.Stage
4253:             2             48  org.owasp.html.HtmlPolicyBuilder$AttributeBuilder$1
4254:             2             48  org.owasp.html.HtmlPolicyBuilder$AttributeBuilder$2
4255:             2             48  org.owasp.html.HtmlPolicyBuilder$RelsOnLinksPolicy
4256:             2             48  org.parboiled.support.Characters
4257:             3             48  org.springframework.beans.factory.support.CglibSubclassingInstantiationStrategy
4258:             3             48  org.springframework.beans.factory.support.SimpleAutowireCandidateResolver
4259:             3             48  org.springframework.beans.support.ResourceEditorRegistrar
4260:             3             48  org.springframework.context.support.ApplicationContextAwareProcessor
4261:             3             48  org.springframework.core.task.SyncTaskExecutor
4262:             3             48  org.springframework.util.AntPathMatcher
4263:             3             48  org.springframework.web.context.request.RequestScope
4264:             2             48  org.yaml.snakeyaml.DumperOptions$NonPrintableStyle
4265:             2             48  sun.awt.MostRecentKeyValue
4266:             2             48  sun.management.ManagementFactoryHelper$1
4267:             2             48  sun.misc.JarIndex
4268:             2             48  sun.misc.NativeSignalHandler
4269:             1             48  sun.net.www.http.KeepAliveCache
4270:             3             48  sun.nio.ch.Util$3
4271:             2             48  sun.nio.cs.ext.EUC_KR
4272:             2             48  sun.nio.cs.ext.JIS_X_0208_MS5022X
4273:             2             48  sun.nio.cs.ext.JIS_X_0212_MS5022X
4274:             1             48  sun.nio.fs.UnixMountEntry
4275:             2             48  sun.security.jca.ProviderList
4276:             2             48  sun.security.jca.ProviderList$3
4277:             2             48  sun.security.ssl.SSLAlgorithmConstraints
4278:             3             48  sun.security.ssl.SSLAlgorithmDecomposer
4279:             2             48  sun.security.ssl.SunX509KeyManagerImpl
4280:             3             48  sun.security.util.AlgorithmDecomposer
4281:             2             48  sun.security.util.DisabledAlgorithmConstraints$UsageConstraint
4282:             2             48  sun.security.util.DisabledAlgorithmConstraints$jdkCAConstraint
4283:             2             48  sun.security.validator.EndEntityChecker
4284:             3             48  sun.text.normalizer.CharTrie$FriendAgent
4285:             1             48  sun.text.normalizer.IntTrie
4286:             3             48  sun.text.normalizer.NormalizerBase$QuickCheckResult
4287:             3             48  sun.text.normalizer.VersionInfo
4288:             1             48  sun.text.resources.FormatData
4289:             1             48  sun.text.resources.en.FormatData_en
4290:             2             48  sun.util.locale.LocaleExtensions
4291:             2             48  sun.util.logging.PlatformLogger
4292:             2             48  sun.util.logging.PlatformLogger$JavaLoggerProxy
4293:             2             48  sun.util.resources.LocaleData$1
4294:             2             48  sun.util.resources.ParallelListResourceBundle$KeySet
4295:             1             48  winstone.HostConfiguration
4296:             2             48  winstone.cmdline.Option$OClass
4297:             1             40  [Lcom.allot.devops.eaas.Machine;
4298:             1             40  [Lcom.fasterxml.jackson.annotation.JsonAutoDetect$Visibility;
4299:             1             40  [Lcom.fasterxml.jackson.annotation.Nulls;
4300:             1             40  [Lcom.fasterxml.jackson.core.JsonEncoding;
4301:             1             40  [Lcom.fasterxml.jackson.core.JsonParser$NumberType;
4302:             1             40  [Lcom.github.benmanes.caffeine.cache.RemovalCause;
4303:             1             40  [Lcom.google.common.base.CaseFormat;
4304:             1             40  [Lcom.google.common.cache.RemovalCause;
4305:             1             40  [Lcom.google.gson.FieldNamingPolicy;
4306:             1             40  [Lcom.google.gson.FieldNamingPolicy;
4307:             2             40  [Lcom.google.inject.internal.asm.$Type;
4308:             2             40  [Lcom.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry;
4309:             1             40  [Lcom.sun.org.apache.xerces.internal.util.Status;
4310:             1             40  [Lcom.trilead.ssh2.crypto.digest.MessageMac$Hmac;
4311:             1             40  [Lhudson.plugins.ansicolor.AnsiHtmlOutputStream$State;
4312:             1             40  [Lhudson.tasks.junit.CaseResult$Status;
4313:             1             40  [Lio.jenkins.blueocean.events.PipelineEventChannel$Event;
4314:             1             40  [Lio.jenkins.blueocean.rest.model.BlueRun$BlueRunState;
4315:             1             40  [Lio.jenkins.plugins.casc.model.Scalar$Format;
4316:             1             40  [Ljava.lang.management.MemoryPoolMXBean;
4317:             1             40  [Ljava.time.format.SignStyle;
4318:             1             40  [Ljava.time.format.TextStyle;
4319:             2             40  [Ljava.time.zone.ZoneOffsetTransitionRule;
4320:             1             40  [Ljava.util.stream.StreamOpFlag;
4321:             1             40  [Ljavax.net.ssl.SSLEngineResult$HandshakeStatus;
4322:             1             40  [Ljavax.servlet.DispatcherType;
4323:             1             40  [Ljenkins.install.InstallState;
4324:             1             40  [Ljenkins.scm.api.SCMFile$Type;
4325:             1             40  [Lnet.i2p.crypto.eddsa.math.GroupElement$Representation;
4326:             1             40  [Lnet.sourceforge.pmd.RulePriority;
4327:             1             40  [Lokhttp3.HttpUrl$Builder$ParseResult;
4328:             1             40  [Lokhttp3.TlsVersion;
4329:             1             40  [Lokhttp3.TlsVersion;
4330:             1             40  [Lokhttp3.TlsVersion;
4331:             1             40  [Lokio.ByteString;
4332:             1             40  [Lokio.ByteString;
4333:             2             40  [Lorg.apache.http.HttpResponseInterceptor;
4334:             1             40  [Lorg.apache.http.auth.AuthProtocolState;
4335:             1             40  [Lorg.apache.http.auth.AuthProtocolState;
4336:             1             40  [Lorg.eclipse.jetty.http.HttpGenerator$State;
4337:             1             40  [Lorg.eclipse.jetty.http.HttpParser$FieldState;
4338:             1             40  [Lorg.eclipse.jetty.http.HttpTokens$EndOfContent;
4339:             1             40  [Lorg.eclipse.jetty.http.pathmap.PathSpecGroup;
4340:             1             40  [Lorg.eclipse.jetty.io.AbstractEndPoint$State;
4341:             1             40  [Lorg.eclipse.jetty.server.HttpChannelState$InputState;
4342:             1             40  [Lorg.eclipse.jetty.server.HttpChannelState$State;
4343:             1             40  [Lorg.eclipse.jetty.server.HttpOutput$ApiState;
4344:             1             40  [Lorg.eclipse.jetty.servlet.ListenerHolder;
4345:             1             40  [Lorg.eclipse.jgit.internal.storage.pack.PackExt;
4346:             1             40  [Lorg.eclipse.jgit.lib.Ref$Storage;
4347:             1             40  [Lorg.h2.engine.Session$State;
4348:             1             40  [Lorg.h2.store.FileLockMethod;
4349:             1             40  [Lorg.jenkinsci.plugins.pipeline.utility.steps.shaded.org.yaml.snakeyaml.DumperOptions$ScalarStyle;
4350:             1             40  [Lorg.jenkinsci.plugins.ssegateway.sse.SSEChannel$EventProps;
4351:             1             40  [Lorg.jenkinsci.plugins.workflow.cps.CpsFlowExecution$TimingKind;
4352:             1             40  [Lorg.jenkinsci.plugins.workflow.graphanalysis.ForkScanner$NodeType;
4353:             1             40  [Lorg.kohsuke.stapler.export.Flavor;
4354:             1             40  [Lorg.kohsuke.stapler.export.NamedPathPruner$Token;
4355:             1             40  [Lorg.owasp.html.HtmlElementTables$TextContentModelBit;
4356:             1             40  [Lorg.owasp.html.HtmlTextEscapingMode;
4357:             1             40  [Lorg.owasp.html.HtmlTextEscapingMode;
4358:             1             40  [Lorg.yaml.snakeyaml.DumperOptions$ScalarStyle;
4359:             1             40  [Lsun.security.jca.ServiceId;
4360:             1             40  [Lsun.security.ssl.SignatureAndHashAlgorithm$SignatureAlgorithm;
4361:             1             40  [Lsun.security.util.DisabledAlgorithmConstraints$Constraint$Operator;
4362:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type;
4363:             1             40  [[Ljava.lang.invoke.LambdaForm$Name;
4364:             1             40  [[[Lsun.awt.FontDescriptor;
4365:             1             40  [[[S
4366:             1             40  biz.neustar.jenkins.plugins.packer.PackerInstallation$DescriptorImpl
4367:             1             40  biz.neustar.jenkins.plugins.packer.PackerPublisher$DescriptorImpl
4368:             1             40  com.allot.devops.eaas.EaasManager
4369:             1             40  com.atlassian.bitbucket.jenkins.internal.config.BitbucketPluginConfiguration
4370:             1             40  com.atlassian.bitbucket.jenkins.internal.config.BitbucketServerConfiguration$DescriptorImpl
4371:             1             40  com.atlassian.bitbucket.jenkins.internal.config.BitbucketTokenCredentialsImpl$DescriptorImpl
4372:             1             40  com.atlassian.bitbucket.jenkins.internal.jenkins.oauth.consumer.OAuthConsumerEntry$OAuthConsumerEntryDescriptor
4373:             1             40  com.atlassian.bitbucket.jenkins.internal.trigger.BitbucketWebhookMultibranchTrigger$DescriptorImpl
4374:             1             40  com.cloudbees.hudson.plugins.folder.computed.ThrottleComputationQueueTaskDispatcher$TimestamppedWeakReference
4375:             1             40  com.cloudbees.hudson.plugins.folder.config.AbstractFolderConfiguration
4376:             1             40  com.cloudbees.hudson.plugins.folder.properties.AuthorizationMatrixProperty
4377:             1             40  com.cloudbees.jenkins.plugins.BitBucketTrigger$DescriptorImpl
4378:             1             40  com.cloudbees.jenkins.plugins.awscredentials.AWSCredentialsImpl$DescriptorImpl
4379:             1             40  com.cloudbees.jenkins.plugins.bitbucket.BitbucketSCMNavigator$DescriptorImpl
4380:             1             40  com.cloudbees.jenkins.plugins.bitbucket.BitbucketSCMSource$DescriptorImpl
4381:             1             40  com.cloudbees.jenkins.plugins.bitbucket.avatars.AvatarCache
4382:             1             40  com.cloudbees.jenkins.plugins.bitbucket.endpoints.BitbucketEndpointConfiguration
4383:             1             40  com.cloudbees.jenkins.plugins.bitbucket.server.client.BitbucketServerAPIClient
4384:             1             40  com.cloudbees.jenkins.plugins.sshcredentials.impl.BasicSSHUserPrivateKey$DescriptorImpl
4385:             1             40  com.cloudbees.plugins.credentials.impl.CertificateCredentialsImpl$DescriptorImpl
4386:             1             40  com.cloudbees.plugins.credentials.impl.UsernamePasswordCredentialsImpl$DescriptorImpl
4387:             1             40  com.cloudbees.syslog.SyslogMessage$1
4388:             1             40  com.cloudbees.syslog.SyslogMessage$1
4389:             1             40  com.datapipe.jenkins.vault.configuration.GlobalVaultConfiguration
4390:             1             40  com.datapipe.jenkins.vault.credentials.VaultAppRoleCredential$DescriptorImpl
4391:             1             40  com.datapipe.jenkins.vault.credentials.VaultGCPCredential$DescriptorImpl
4392:             1             40  com.datapipe.jenkins.vault.credentials.VaultGithubTokenCredential$DescriptorImpl
4393:             1             40  com.datapipe.jenkins.vault.credentials.VaultKubernetesCredential$DescriptorImpl
4394:             1             40  com.datapipe.jenkins.vault.credentials.VaultTokenCredential$DescriptorImpl
4395:             1             40  com.datapipe.jenkins.vault.credentials.VaultTokenFileCredential$DescriptorImpl
4396:             1             40  com.datapipe.jenkins.vault.credentials.common.VaultSSHUserPrivateKeyImpl$DescriptorImpl
4397:             1             40  com.datapipe.jenkins.vault.credentials.common.VaultStringCredentialImpl$DescriptorImpl
4398:             1             40  com.datapipe.jenkins.vault.credentials.common.VaultUsernamePasswordCredentialImpl$DescriptorImpl
4399:             1             40  com.datapipe.jenkins.vault.jcasc.secrets.VaultSecretSource
4400:             1             40  com.fasterxml.jackson.annotation.JsonFormat$Value
4401:             1             40  com.fasterxml.jackson.core.util.DefaultPrettyPrinter
4402:             1             40  com.fasterxml.jackson.databind.deser.std.StringArrayDeserializer
4403:             1             40  com.google.common.collect.EmptyImmutableListMultimap
4404:             1             40  com.google.gson.internal.Excluder
4405:             1             40  com.google.gson.internal.Excluder
4406:             1             40  com.microsoft.jenkins.azurecommons.telemetry.AppInsightsGlobalConfig
4407:             1             40  com.microsoft.jenkins.azurecommons.telemetry.AppInsightsPageDecorator
4408:             1             40  com.microsoft.jenkins.kubernetes.credentials.KubeconfigCredentials$DescriptorImpl
4409:             1             40  com.sonyericsson.rebuild.RebuildDescriptor
4410:             1             40  com.sun.beans.finder.MethodFinder$1
4411:             1             40  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor
4412:             1             40  com.sun.jmx.mbeanserver.JmxMBeanServer
4413:             1             40  com.sun.jmx.mbeanserver.MBeanServerDelegateImpl
4414:             1             40  com.sun.jna.Library$Handler$FunctionInfo
4415:             1             40  com.sun.jndi.toolkit.dir.HierMemDirCtx
4416:             1             40  com.sun.org.apache.xml.internal.serializer.CharInfo
4417:             1             40  com.thoughtworks.xstream.io.StreamException
4418:             1             40  com.tikal.jenkins.plugins.multijob.PhaseJobsConfig$DescriptorImpl
4419:             1             40  com.trilead.ssh2.signature.ECDSAKeyAlgorithm$ECDSASha2Nistp256
4420:             1             40  com.trilead.ssh2.signature.ECDSAKeyAlgorithm$ECDSASha2Nistp384
4421:             1             40  com.trilead.ssh2.signature.ECDSAKeyAlgorithm$ECDSASha2Nistp521
4422:             1             40  com.zaxxer.hikari.util.ConcurrentBag
4423:             1             40  htmlpublisher.HtmlPublisherTarget$HTMLBuildAction
4424:             1             40  htmlpublisher.workflow.PublishHTMLStep$DescriptorImpl
4425:             1             40  hudson.diagnosis.HudsonHomeDiskUsageChecker
4426:             1             40  hudson.ivy.IvyConfig$1
4427:             1             40  hudson.ivy.IvyModuleSet$DescriptorImpl
4428:             1             40  hudson.markup.MyspacePolicy$2
4429:             1             40  hudson.model.JDK$DescriptorImpl
4430:             1             40  hudson.model.LoadStatistics$LoadStatisticsUpdater
4431:             1             40  hudson.model.Queue$MaintainTask
4432:             1             40  hudson.model.UpdateCenter
4433:             1             40  hudson.model.UpdateSite$Data
4434:             1             40  hudson.model.UpdateSite$Entry
4435:             1             40  hudson.plugins.ansicolor.AnsiColorBuildWrapper$DescriptorImpl
4436:             1             40  hudson.plugins.build_timeout.operations.BuildStepOperation$DescriptorImpl
4437:             1             40  hudson.plugins.copyartifact.LastCompletedBuildSelector$DescriptorImpl
4438:             1             40  hudson.plugins.copyartifact.ParameterizedBuildSelector$DescriptorImpl
4439:             1             40  hudson.plugins.copyartifact.SavedBuildSelector$DescriptorImpl
4440:             1             40  hudson.plugins.copyartifact.SimpleBuildSelectorDescriptor
4441:             1             40  hudson.plugins.copyartifact.SpecificBuildSelector$DescriptorImpl
4442:             1             40  hudson.plugins.copyartifact.StatusBuildSelector$DescriptorImpl
4443:             1             40  hudson.plugins.copyartifact.TriggeredBuildSelector$DescriptorImpl
4444:             1             40  hudson.plugins.copyartifact.WorkspaceSelector$DescriptorImpl
4445:             1             40  hudson.plugins.ec2.EC2Cloud$EC2ConnectionUpdater
4446:             1             40  hudson.plugins.ec2.ebs.ZPoolMonitor
4447:             1             40  hudson.plugins.emailext.EmailExtRecipientStep$DescriptorImpl
4448:             1             40  hudson.plugins.emailext.EmailExtStep$DescriptorImpl
4449:             1             40  hudson.plugins.emailext.GroovyTemplateConfig$GroovyTemplateConfigProvider
4450:             1             40  hudson.plugins.emailext.JellyTemplateConfig$JellyTemplateConfigProvider
4451:             1             40  hudson.plugins.emailext.MailAccount
4452:             1             40  hudson.plugins.emailext.plugins.trigger.AbortedTrigger$DescriptorImpl
4453:             1             40  hudson.plugins.emailext.plugins.trigger.AlwaysTrigger$DescriptorImpl
4454:             1             40  hudson.plugins.emailext.plugins.trigger.BuildingTrigger$DescriptorImpl
4455:             1             40  hudson.plugins.emailext.plugins.trigger.FailureTrigger$DescriptorImpl
4456:             1             40  hudson.plugins.emailext.plugins.trigger.FirstFailureTrigger$DescriptorImpl
4457:             1             40  hudson.plugins.emailext.plugins.trigger.FirstUnstableTrigger$DescriptorImpl
4458:             1             40  hudson.plugins.emailext.plugins.trigger.FixedTrigger$DescriptorImpl
4459:             1             40  hudson.plugins.emailext.plugins.trigger.FixedUnhealthyTrigger$DescriptorImpl
4460:             1             40  hudson.plugins.emailext.plugins.trigger.ImprovementTrigger$DescriptorImpl
4461:             1             40  hudson.plugins.emailext.plugins.trigger.NotBuiltTrigger$DescriptorImpl
4462:             1             40  hudson.plugins.emailext.plugins.trigger.PreBuildScriptTrigger$DescriptorImpl
4463:             1             40  hudson.plugins.emailext.plugins.trigger.PreBuildTrigger$DescriptorImpl
4464:             1             40  hudson.plugins.emailext.plugins.trigger.RegressionTrigger$DescriptorImpl
4465:             1             40  hudson.plugins.emailext.plugins.trigger.ScriptTrigger$DescriptorImpl
4466:             1             40  hudson.plugins.emailext.plugins.trigger.SecondFailureTrigger$DescriptorImpl
4467:             1             40  hudson.plugins.emailext.plugins.trigger.StatusChangedTrigger$DescriptorImpl
4468:             1             40  hudson.plugins.emailext.plugins.trigger.StillFailingTrigger$DescriptorImpl
4469:             1             40  hudson.plugins.emailext.plugins.trigger.StillUnstableTrigger$DescriptorImpl
4470:             1             40  hudson.plugins.emailext.plugins.trigger.SuccessTrigger$DescriptorImpl
4471:             1             40  hudson.plugins.emailext.plugins.trigger.UnstableTrigger$DescriptorImpl
4472:             1             40  hudson.plugins.emailext.plugins.trigger.XNthFailureTrigger$DescriptorImpl
4473:             1             40  hudson.plugins.git.GitTool$DescriptorImpl
4474:             1             40  hudson.plugins.gradle.Gradle$DescriptorImpl
4475:             1             40  hudson.plugins.gradle.GradleInstallation$DescriptorImpl
4476:             1             40  hudson.plugins.jira.JiraGlobalConfiguration
4477:             1             40  hudson.plugins.jira.JiraProjectProperty$DescriptorImpl
4478:             1             40  hudson.plugins.jira.pipeline.CommentStep$DescriptorImpl
4479:             1             40  hudson.plugins.jira.pipeline.IssueSelectorStep$DescriptorImpl
4480:             1             40  hudson.plugins.jira.pipeline.SearchIssuesStep$DescriptorImpl
4481:             1             40  hudson.plugins.jobConfigHistory.HistoryDescr
4482:             1             40  hudson.plugins.mercurial.MercurialInstallation$DescriptorImpl
4483:             1             40  hudson.plugins.mercurial.MercurialSCMSource$DescriptorImpl
4484:             1             40  hudson.plugins.sonar.MsBuildSQRunnerInstallation$DescriptorImpl
4485:             1             40  hudson.plugins.sonar.SonarPublisher$DescriptorImpl
4486:             1             40  hudson.plugins.sonar.SonarRunnerInstallation$DescriptorImpl
4487:             1             40  hudson.scm.NullSCM$DescriptorImpl
4488:             1             40  hudson.scm.listtagsparameter.ListSubversionTagsParameterDefinition$DescriptorImpl
4489:             1             40  hudson.security.csrf.DefaultCrumbIssuer$DescriptorImpl
4490:             1             40  hudson.slaves.NodeProvisioner$NodeProvisionerInvoker
4491:             1             40  hudson.tasks.Ant$AntInstallation$DescriptorImpl
4492:             1             40  hudson.tasks.Ant$DescriptorImpl
4493:             1             40  hudson.tasks.Maven$DescriptorImpl
4494:             1             40  hudson.tasks.Maven$MavenInstallation$DescriptorImpl
4495:             1             40  hudson.tasks.Shell$DescriptorImpl
4496:             1             40  hudson.tools.JDKInstaller$DescriptorImpl
4497:             1             40  hudson.util.DoubleLaunchChecker
4498:             1             40  hudson.util.DoubleLaunchChecker$1
4499:             1             40  hudson.util.FormValidation$1
4500:             1             40  hudson.util.FormValidation$2
4501:             1             40  io.jenkins.plugins.analysis.core.steps.IssuesRecorder$Descriptor
4502:             1             40  io.jenkins.plugins.analysis.core.steps.PublishIssuesStep$Descriptor
4503:             1             40  io.jenkins.plugins.analysis.core.steps.RecordIssuesStep$Descriptor
4504:             1             40  io.jenkins.plugins.analysis.core.steps.ScanForIssuesStep$Descriptor
4505:             1             40  io.jenkins.plugins.analysis.core.util.QualityGate$QualityGateDescriptor
4506:             1             40  io.jenkins.plugins.analysis.warnings.axivion.AxivionSuite$AxivionSuiteToolDescriptor
4507:             1             40  io.jenkins.plugins.analysis.warnings.groovy.GroovyParser$DescriptorImpl
4508:             1             40  io.jenkins.plugins.aws.global_configuration.CredentialsAwsGlobalConfiguration
4509:             1             40  io.jenkins.plugins.casc.CasCGlobalConfig
4510:             1             40  io.keen.client.java.RamEventStore
4511:             1             40  io.snyk.jenkins.credentials.DefaultSnykApiToken$DefaultSnykApiTokenDescriptor
4512:             1             40  io.snyk.jenkins.tools.SnykInstallation$SnykInstallationDescriptor
4513:             1             40  io.snyk.jenkins.workflow.SnykSecurityStep$SnykSecurityStepDescriptor
4514:             1             40  java.beans.WeakIdentityMap$Entry
4515:             1             40  java.io.StringReader
4516:             1             40  java.time.format.DateTimeFormatterBuilder
4517:             1             40  java.time.zone.ZoneRules
4518:             1             40  java.util.ResourceBundle$1
4519:             1             40  javaposse.jobdsl.plugin.DescriptorImpl
4520:             1             40  javaposse.jobdsl.plugin.GlobalJobDslSecurityConfiguration
4521:             1             40  javaposse.jobdsl.plugin.actions.ApiViewerRootAction
4522:             1             40  javax.crypto.CryptoAllPermission
4523:             1             40  javax.imageio.ImageTypeSpecifier$Interleaved
4524:             1             40  jenkins.install.SetupWizard
4525:             1             40  jenkins.management.AdministrativeMonitorsDecorator
4526:             1             40  jenkins.model.ArtifactManagerConfiguration
4527:             1             40  jenkins.model.GlobalBuildDiscarderConfiguration
4528:             1             40  jenkins.model.Jenkins$4
4529:             1             40  jenkins.model.Jenkins$get$4
4530:             1             40  jenkins.mvn.GlobalMavenConfig
4531:             1             40  jenkins.plugins.coverity.CoverityToolInstallation$CoverityToolInstallationDescriptor
4532:             1             40  jenkins.plugins.git.GitStep$DescriptorImpl
4533:             1             40  jenkins.plugins.office365connector.WebhookJobPropertyDescriptor
4534:             1             40  jenkins.scm.impl.SingleSCMNavigator$DescriptorImpl
4535:             1             40  jenkins.scm.impl.SingleSCMSource$DescriptorImpl
4536:             1             40  jenkins.scm.impl.avatars.AvatarCache
4537:             1             40  jenkins.scm.impl.subversion.SubversionSCMSource$DescriptorImpl
4538:             1             40  jenkins.security.QueueItemAuthenticatorConfiguration
4539:             1             40  jenkins.security.ResourceDomainConfiguration
4540:             1             40  jenkins.security.UpdateSiteWarningsConfiguration
4541:             1             40  jenkins.security.apitoken.ApiTokenPropertyConfiguration
4542:             1             40  jenkins.security.s2m.MasterKillSwitchConfiguration
4543:             1             40  jenkins.telemetry.Correlator
4544:             1             40  jp.ikedam.jenkins.plugins.extensible_choice_parameter.ExtensibleChoiceParameterDefinition$DescriptorImpl
4545:             1             40  jp.ikedam.jenkins.plugins.extensible_choice_parameter.GlobalTextareaChoiceListProvider$DescriptorImpl
4546:             1             40  net.oauth.SimpleOAuthValidator
4547:             1             40  net.sourceforge.pmd.properties.EnumeratedProperty
4548:             1             40  net.uaznia.lukanus.hudson.plugins.gitparameter.GitParameterDefinition$DescriptorImpl
4549:             1             40  okhttp3.Dispatcher
4550:             1             40  okhttp3.Dispatcher
4551:             1             40  okhttp3.internal.connection.RealConnectionPool
4552:             1             40  okhttp3.internal.connection.RealConnectionPool
4553:             1             40  org.acegisecurity.BadCredentialsException
4554:             1             40  org.apache.http.config.ConnectionConfig
4555:             1             40  org.apache.http.config.ConnectionConfig
4556:             1             40  org.apache.http.config.SocketConfig
4557:             1             40  org.apache.http.config.SocketConfig
4558:             1             40  org.apache.http.conn.routing.HttpRoute
4559:             1             40  org.apache.http.impl.conn.ManagedHttpClientConnectionFactory
4560:             1             40  org.apache.http.impl.conn.ManagedHttpClientConnectionFactory
4561:             1             40  org.apache.http.pool.AbstractConnPool$1
4562:             1             40  org.apache.ivy.plugins.repository.file.FileRepository
4563:             1             40  org.apache.oro.text.regex.Perl5Compiler
4564:             1             40  org.biouno.unochoice.DynamicReferenceParameter$DescriptorImpl
4565:             1             40  org.bouncycastle.jce.provider.BouncyCastleProviderConfiguration
4566:             1             40  org.codehaus.groovy.ast.stmt.EmptyStatement
4567:             1             40  org.codehaus.groovy.util.ReferenceManager$1
4568:             1             40  org.csanchez.jenkins.plugins.kubernetes.KubernetesClientProvider$UpdateConnectionCount
